Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Fri, Nov 29, 2013",8:00p,Oklahoma City Thunder,113,Golden State Warriors,112,Oklahoma City Thunder,"18,203"
"Fri, Nov 29, 2013",8:00p,Philadelphia 76ers,105,New Orleans Pelicans,121,New Orleans Pelicans,"17,807"
"Fri, Nov 29, 2013",9:00p,Denver Nuggets,97,New York Knicks,95,Denver Nuggets,"19,155"
"Fri, Nov 29, 2013",9:00p,Utah Jazz,101,Phoenix Suns,112,Phoenix Suns,"18,435"
"Fri, Nov 29, 2013",10:00p,Sacramento Kings,98,Los Angeles Clippers,104,Los Angeles Clippers,"17,317"
"Sat, Nov 30, 2013",7:00p,Washington Wizards,108,Atlanta Hawks,101,Washington Wizards,"14,280"
"Sat, Nov 30, 2013",7:30p,Cleveland Cavaliers,97,Chicago Bulls,93,Cleveland Cavaliers,"17,296"
"Sat, Nov 30, 2013",8:00p,Memphis Grizzlies,88,Brooklyn Nets,97,Brooklyn Nets,"17,012"
"Sat, Nov 30, 2013",8:30p,Dallas Mavericks,106,Minnesota Timberwolves,112,Minnesota Timberwolves,"20,173"
"Sat, Nov 30, 2013",8:30p,San Antonio Spurs,106,Houston Rockets,112,Houston Rockets,"18,581"
"Sat, Nov 30, 2013",9:00p,Milwaukee Bucks,92,Boston Celtics,85,Milwaukee Bucks,"15,471"
"Sat, Nov 30, 2013",9:00p,Phoenix Suns,104,Utah Jazz,112,Utah Jazz,"12,957"
"Sun, Dec 1, 2013",1:00p,Toronto Raptors,98,Denver Nuggets,112,Denver Nuggets,"16,290"
"Sun, Dec 1, 2013",3:30p,Detroit Pistons,115,Philadelphia 76ers,100,Detroit Pistons,"14,107"
"Sun, Dec 1, 2013",3:30p,Los Angeles Clippers,100,Indiana Pacers,105,Indiana Pacers,"19,060"
"Sun, Dec 1, 2013",6:00p,Miami Heat,99,Charlotte Bobcats,98,Miami Heat,"19,617"
"Sun, Dec 1, 2013",6:00p,Sacramento Kings,113,Golden State Warriors,115,Golden State Warriors,"15,588"
"Sun, Dec 1, 2013",7:00p,Oklahoma City Thunder,113,Minnesota Timberwolves,103,Oklahoma City Thunder,"18,203"
"Sun, Dec 1, 2013",7:30p,New York Knicks,99,New Orleans Pelicans,103,New Orleans Pelicans,"19,812"
"Sun, Dec 1, 2013",9:30p,Los Angeles Lakers,108,Portland Trail Blazers,114,Portland Trail Blazers,"18,997"
"Mon, Dec 2, 2013",7:00p,Washington Wizards,98,Orlando Magic,80,Washington Wizards,"12,809"
"Mon, Dec 2, 2013",8:00p,Chicago Bulls,128,New Orleans Pelicans,131,New Orleans Pelicans,"21,615"
"Mon, Dec 2, 2013",8:30p,San Antonio Spurs,102,Atlanta Hawks,100,San Antonio Spurs,"17,318"
"Mon, Dec 2, 2013",9:00p,Utah Jazz,109,Houston Rockets,103,Utah Jazz,"15,801"
"Mon, Dec 2, 2013",10:00p,Portland Trail Blazers,106,Indiana Pacers,102,Portland Trail Blazers,"19,023"
"Tue, Dec 3, 2013",7:00p,Philadelphia 76ers,126,Orlando Magic,125,Philadelphia 76ers,"10,061"
"Tue, Dec 3, 2013",7:30p,Boston Celtics,108,Milwaukee Bucks,100,Boston Celtics,"16,649"
"Tue, Dec 3, 2013",7:30p,Brooklyn Nets,87,Denver Nuggets,111,Denver Nuggets,"17,732"
"Tue, Dec 3, 2013",7:30p,Miami Heat,97,Detroit Pistons,107,Detroit Pistons,"19,741"
"Tue, Dec 3, 2013",8:00p,Memphis Grizzlies,110,Phoenix Suns,91,Memphis Grizzlies,"15,069"
"Tue, Dec 3, 2013",8:30p,Dallas Mavericks,89,Charlotte Bobcats,82,Dallas Mavericks,"19,612"
"Tue, Dec 3, 2013",10:00p,Sacramento Kings,95,Oklahoma City Thunder,97,Oklahoma City Thunder,"15,089"
"Tue, Dec 3, 2013",10:30p,Golden State Warriors,112,Toronto Raptors,103,Golden State Warriors,"19,596"
"Wed, Dec 4, 2013",7:00p,Cleveland Cavaliers,98,Denver Nuggets,88,Cleveland Cavaliers,"14,642"
"Wed, Dec 4, 2013",7:30p,Atlanta Hawks,107,Los Angeles Clippers,97,Atlanta Hawks,"12,020"
"Wed, Dec 4, 2013",8:00p,Houston Rockets,88,Phoenix Suns,97,Phoenix Suns,"18,151"
"Wed, Dec 4, 2013",8:00p,Milwaukee Bucks,98,Detroit Pistons,105,Detroit Pistons,"12,835"
"Wed, Dec 4, 2013",8:00p,New Orleans Pelicans,97,Dallas Mavericks,100,Dallas Mavericks,"14,524"
"Wed, Dec 4, 2013",9:00p,Utah Jazz,86,Indiana Pacers,95,Indiana Pacers,"15,519"
"Wed, Dec 4, 2013",10:00p,Portland Trail Blazers,111,Oklahoma City Thunder,104,Portland Trail Blazers,"18,950"
"Thu, Dec 5, 2013",7:00p,Brooklyn Nets,83,New York Knicks,113,New York Knicks,"17,732"
"Thu, Dec 5, 2013",8:00p,Memphis Grizzlies,81,Los Angeles Clippers,101,Los Angeles Clippers,"15,112"
"Thu, Dec 5, 2013",9:30p,Chicago Bulls,107,Miami Heat,87,Chicago Bulls,"22,125"
"Fri, Dec 6, 2013",7:00p,Charlotte Bobcats,105,Philadelphia 76ers,88,Charlotte Bobcats,"14,088"
"Fri, Dec 6, 2013",7:00p,Washington Wizards,105,Milwaukee Bucks,109,Milwaukee Bucks,"18,194"
"Fri, Dec 6, 2013",7:30p,Atlanta Hawks,108,Cleveland Cavaliers,89,Atlanta Hawks,"13,282"
"Fri, Dec 6, 2013",7:30p,Boston Celtics,106,Denver Nuggets,98,Boston Celtics,"17,263"
"Fri, Dec 6, 2013",7:30p,New York Knicks,121,Orlando Magic,83,New York Knicks,"19,812"
"Fri, Dec 6, 2013",8:00p,Houston Rockets,105,Golden State Warriors,83,Houston Rockets,"18,145"
"Fri, Dec 6, 2013",8:00p,New Orleans Pelicans,95,Oklahoma City Thunder,109,Oklahoma City Thunder,"17,694"
"Fri, Dec 6, 2013",9:00p,Phoenix Suns,106,Toronto Raptors,97,Phoenix Suns,"12,672"
"Fri, Dec 6, 2013",10:00p,Portland Trail Blazers,130,Utah Jazz,98,Portland Trail Blazers,"19,833"
"Fri, Dec 6, 2013",10:00p,Sacramento Kings,100,Los Angeles Lakers,106,Los Angeles Lakers,"17,317"
"Sat, Dec 7, 2013",7:00p,Philadelphia 76ers,92,Denver Nuggets,103,Denver Nuggets,"13,113"
"Sat, Dec 7, 2013",7:30p,Cleveland Cavaliers,88,Los Angeles Clippers,82,Cleveland Cavaliers,"16,216"
"Sat, Dec 7, 2013",8:00p,Chicago Bulls,75,Detroit Pistons,92,Detroit Pistons,"21,737"
"Sat, Dec 7, 2013",8:00p,Memphis Grizzlies,82,Golden State Warriors,108,Golden State Warriors,"15,088"
"Sat, Dec 7, 2013",8:00p,Minnesota Timberwolves,82,Miami Heat,103,Miami Heat,"19,888"
"Sat, Dec 7, 2013",8:30p,Milwaukee Bucks,82,Brooklyn Nets,90,Brooklyn Nets,"14,963"
"Sat, Dec 7, 2013",8:30p,San Antonio Spurs,100,Indiana Pacers,111,Indiana Pacers,"18,581"
"Sat, Dec 7, 2013",9:00p,Utah Jazz,102,Sacramento Kings,112,Sacramento Kings,"16,500"
"Sat, Dec 7, 2013",10:00p,Portland Trail Blazers,106,Dallas Mavericks,108,Dallas Mavericks,"20,142"
"Sun, Dec 8, 2013",12:00p,New York Knicks,73,Boston Celtics,114,Boston Celtics,"19,812"
"Sun, Dec 8, 2013",6:00p,Detroit Pistons,95,Miami Heat,110,Miami Heat,"18,034"
"Sun, Dec 8, 2013",7:00p,Houston Rockets,98,Orlando Magic,88,Houston Rockets,"16,407"
"Sun, Dec 8, 2013",7:00p,Oklahoma City Thunder,118,Indiana Pacers,94,Oklahoma City Thunder,"18,203"
"Sun, Dec 8, 2013",9:30p,Los Angeles Lakers,94,Toronto Raptors,106,Toronto Raptors,"18,997"
"Mon, Dec 9, 2013",7:00p,Charlotte Bobcats,115,Golden State Warriors,111,Charlotte Bobcats,"13,129"
"Mon, Dec 9, 2013",7:00p,Philadelphia 76ers,83,Los Angeles Clippers,94,Los Angeles Clippers,"12,355"
"Mon, Dec 9, 2013",7:00p,Washington Wizards,74,Denver Nuggets,75,Denver Nuggets,"13,293"
"Mon, Dec 9, 2013",8:00p,Memphis Grizzlies,94,Orlando Magic,85,Memphis Grizzlies,"13,511"
"Mon, Dec 9, 2013",9:00p,Utah Jazz,94,Portland Trail Blazers,105,Portland Trail Blazers,"17,555"
"Mon, Dec 9, 2013",10:00p,Sacramento Kings,112,Dallas Mavericks,97,Sacramento Kings,"15,329"
"Tue, Dec 10, 2013",7:00p,Cleveland Cavaliers,109,New York Knicks,94,Cleveland Cavaliers,"14,580"
"Tue, Dec 10, 2013",7:00p,Indiana Pacers,90,Miami Heat,84,Indiana Pacers,"18,165"
"Tue, Dec 10, 2013",7:00p,Toronto Raptors,103,San Antonio Spurs,116,San Antonio Spurs,"17,702"
"Tue, Dec 10, 2013",7:30p,Atlanta Hawks,92,Oklahoma City Thunder,101,Oklahoma City Thunder,"12,503"
"Tue, Dec 10, 2013",7:30p,Brooklyn Nets,104,Boston Celtics,96,Brooklyn Nets,"15,738"
"Tue, Dec 10, 2013",7:30p,Detroit Pistons,94,Minnesota Timberwolves,121,Minnesota Timberwolves,"11,251"
"Tue, Dec 10, 2013",8:00p,Chicago Bulls,74,Milwaukee Bucks,78,Milwaukee Bucks,"21,303"
"Tue, Dec 10, 2013",10:30p,Los Angeles Lakers,108,Phoenix Suns,114,Phoenix Suns,"18,997"
"Wed, Dec 11, 2013",7:00p,Charlotte Bobcats,83,Orlando Magic,92,Orlando Magic,"11,377"
"Wed, Dec 11, 2013",7:30p,Boston Celtics,88,Los Angeles Clippers,96,Los Angeles Clippers,"17,587"
"Wed, Dec 11, 2013",8:00p,Memphis Grizzlies,100,Oklahoma City Thunder,116,Oklahoma City Thunder,"16,345"
"Wed, Dec 11, 2013",8:00p,Milwaukee Bucks,77,San Antonio Spurs,109,San Antonio Spurs,"11,087"
"Wed, Dec 11, 2013",8:00p,Minnesota Timberwolves,106,Philadelphia 76ers,99,Minnesota Timberwolves,"13,450"
"Wed, Dec 11, 2013",8:00p,New Orleans Pelicans,111,Detroit Pistons,106,New Orleans Pelicans,"14,517"
"Wed, Dec 11, 2013",8:00p,New York Knicks,83,Chicago Bulls,78,New York Knicks,"19,812"
"Wed, Dec 11, 2013",10:00p,Sacramento Kings,101,Utah Jazz,122,Utah Jazz,"15,198"
"Wed, Dec 11, 2013",10:30p,Golden State Warriors,95,Dallas Mavericks,93,Golden State Warriors,"19,596"
"Thu, Dec 12, 2013",8:00p,Brooklyn Nets,102,Los Angeles Clippers,93,Brooklyn Nets,"15,563"
"Thu, Dec 12, 2013",10:30p,Portland Trail Blazers,111,Houston Rockets,104,Portland Trail Blazers,"19,997"
"Fri, Dec 13, 2013",7:00p,Indiana Pacers,99,Charlotte Bobcats,94,Indiana Pacers,"18,165"
"Fri, Dec 13, 2013",7:00p,Orlando Magic,100,Cleveland Cavaliers,109,Cleveland Cavaliers,"16,119"
"Fri, Dec 13, 2013",7:00p,Toronto Raptors,108,Philadelphia 76ers,100,Toronto Raptors,"17,133"
"Fri, Dec 13, 2013",7:30p,Atlanta Hawks,101,Washington Wizards,99,Atlanta Hawks,"11,251"
"Fri, Dec 13, 2013",7:30p,Boston Celtics,90,New York Knicks,86,Boston Celtics,"17,479"
"Fri, Dec 13, 2013",7:30p,Detroit Pistons,103,Brooklyn Nets,99,Detroit Pistons,"15,159"
"Fri, Dec 13, 2013",8:00p,New Orleans Pelicans,104,Memphis Grizzlies,98,New Orleans Pelicans,"15,516"
"Fri, Dec 13, 2013",8:00p,Oklahoma City Thunder,122,Los Angeles Lakers,97,Oklahoma City Thunder,"18,203"
"Fri, Dec 13, 2013",8:30p,Milwaukee Bucks,90,Chicago Bulls,91,Chicago Bulls,"15,219"
"Fri, Dec 13, 2013",8:30p,San Antonio Spurs,117,Minnesota Timberwolves,110,San Antonio Spurs,"18,581"
"Fri, Dec 13, 2013",9:00p,Denver Nuggets,93,Utah Jazz,103,Utah Jazz,"15,616"
"Fri, Dec 13, 2013",9:00p,Phoenix Suns,116,Sacramento Kings,107,Phoenix Suns,"14,128"
"Fri, Dec 13, 2013",10:30p,Golden State Warriors,112,Houston Rockets,116,Houston Rockets,"19,596"
"Sat, Dec 14, 2013",7:00p,Charlotte Bobcats,85,Los Angeles Lakers,88,Los Angeles Lakers,"17,101"
"Sat, Dec 14, 2013",7:00p,Washington Wizards,97,Los Angeles Clippers,113,Los Angeles Clippers,"16,509"
"Sat, Dec 14, 2013",7:30p,Miami Heat,114,Cleveland Cavaliers,107,Miami Heat,"19,656"
"Sat, Dec 14, 2013",7:30p,New York Knicks,111,Atlanta Hawks,106,New York Knicks,"19,812"
"Sat, Dec 14, 2013",8:00p,Chicago Bulls,77,Toronto Raptors,99,Toronto Raptors,"21,386"
"Sat, Dec 14, 2013",8:00p,Philadelphia 76ers,105,Portland Trail Blazers,139,Portland Trail Blazers,"10,189"
"Sat, Dec 14, 2013",8:30p,Dallas Mavericks,106,Milwaukee Bucks,93,Dallas Mavericks,"19,973"
"Sat, Dec 14, 2013",9:00p,Utah Jazz,84,San Antonio Spurs,100,San Antonio Spurs,"19,330"
"Sun, Dec 15, 2013",6:00p,Detroit Pistons,109,Portland Trail Blazers,111,Portland Trail Blazers,"13,003"
"Sun, Dec 15, 2013",6:00p,Memphis Grizzlies,93,Minnesota Timberwolves,101,Minnesota Timberwolves,"15,417"
"Sun, Dec 15, 2013",6:00p,Sacramento Kings,106,Houston Rockets,91,Sacramento Kings,"15,606"
"Sun, Dec 15, 2013",7:00p,Oklahoma City Thunder,101,Orlando Magic,98,Oklahoma City Thunder,"18,203"
"Sun, Dec 15, 2013",8:00p,Denver Nuggets,102,New Orleans Pelicans,93,Denver Nuggets,"15,111"
"Sun, Dec 15, 2013",8:00p,Phoenix Suns,106,Golden State Warriors,102,Phoenix Suns,"14,393"
"Mon, Dec 16, 2013",7:00p,Indiana Pacers,96,Detroit Pistons,101,Detroit Pistons,"15,443"
"Mon, Dec 16, 2013",7:30p,Atlanta Hawks,114,Los Angeles Lakers,100,Atlanta Hawks,"15,146"
"Mon, Dec 16, 2013",7:30p,Boston Celtics,101,Minnesota Timberwolves,97,Boston Celtics,"17,071"
"Mon, Dec 16, 2013",7:30p,Brooklyn Nets,130,Philadelphia 76ers,94,Brooklyn Nets,"16,733"
"Mon, Dec 16, 2013",7:30p,Miami Heat,117,Utah Jazz,94,Miami Heat,"19,600"
"Mon, Dec 16, 2013",7:30p,New York Knicks,101,Washington Wizards,102,Washington Wizards,"19,812"
"Mon, Dec 16, 2013",8:00p,Chicago Bulls,82,Orlando Magic,83,Orlando Magic,"21,200"
"Mon, Dec 16, 2013",10:30p,Los Angeles Clippers,115,San Antonio Spurs,92,Los Angeles Clippers,"19,253"
"Tue, Dec 17, 2013",7:00p,Charlotte Bobcats,95,Sacramento Kings,87,Charlotte Bobcats,"11,339"
"Tue, Dec 17, 2013",7:00p,Cleveland Cavaliers,116,Portland Trail Blazers,119,Portland Trail Blazers,"15,689"
"Tue, Dec 17, 2013",8:00p,Memphis Grizzlies,92,Los Angeles Lakers,96,Los Angeles Lakers,"17,217"
"Tue, Dec 17, 2013",9:00p,Denver Nuggets,93,Oklahoma City Thunder,105,Oklahoma City Thunder,"17,035"
"Tue, Dec 17, 2013",10:30p,Golden State Warriors,104,New Orleans Pelicans,93,Golden State Warriors,"19,596"
"Wed, Dec 18, 2013",7:00p,Miami Heat,97,Indiana Pacers,94,Miami Heat,"19,898"
"Wed, Dec 18, 2013",7:00p,Orlando Magic,82,Utah Jazz,86,Utah Jazz,"15,574"
"Wed, Dec 18, 2013",7:00p,Toronto Raptors,102,Charlotte Bobcats,104,Charlotte Bobcats,"15,201"
"Wed, Dec 18, 2013",7:30p,Atlanta Hawks,124,Sacramento Kings,107,Atlanta Hawks,"10,185"
"Wed, Dec 18, 2013",7:30p,Boston Celtics,106,Detroit Pistons,107,Detroit Pistons,"17,101"
"Wed, Dec 18, 2013",7:30p,Brooklyn Nets,107,Washington Wizards,113,Washington Wizards,"16,187"
"Wed, Dec 18, 2013",8:00p,Milwaukee Bucks,101,New York Knicks,107,New York Knicks,"11,869"
"Wed, Dec 18, 2013",8:00p,Minnesota Timberwolves,120,Portland Trail Blazers,109,Minnesota Timberwolves,"13,776"
"Wed, Dec 18, 2013",8:30p,Dallas Mavericks,105,Memphis Grizzlies,91,Dallas Mavericks,"19,425"
"Wed, Dec 18, 2013",9:00p,Phoenix Suns,101,San Antonio Spurs,108,San Antonio Spurs,"13,661"
"Wed, Dec 18, 2013",9:30p,Houston Rockets,109,Chicago Bulls,94,Houston Rockets,"18,242"
"Wed, Dec 18, 2013",10:30p,Los Angeles Clippers,108,New Orleans Pelicans,95,Los Angeles Clippers,"19,060"
"Thu, Dec 19, 2013",8:00p,Oklahoma City Thunder,107,Chicago Bulls,95,Oklahoma City Thunder,"18,203"
"Thu, Dec 19, 2013",10:30p,Golden State Warriors,102,San Antonio Spurs,104,San Antonio Spurs,"19,596"
"Fri, Dec 20, 2013",7:00p,Philadelphia 76ers,121,Brooklyn Nets,120,Philadelphia 76ers,"15,267"
"Fri, Dec 20, 2013",7:30p,Atlanta Hawks,118,Utah Jazz,85,Atlanta Hawks,"11,150"
"Fri, Dec 20, 2013",7:30p,Cleveland Cavaliers,114,Milwaukee Bucks,111,Cleveland Cavaliers,"19,058"
"Fri, Dec 20, 2013",7:30p,Detroit Pistons,106,Charlotte Bobcats,116,Charlotte Bobcats,"12,453"
"Fri, Dec 20, 2013",7:30p,Miami Heat,122,Sacramento Kings,103,Miami Heat,"19,600"
"Fri, Dec 20, 2013",8:00p,Indiana Pacers,114,Houston Rockets,81,Indiana Pacers,"18,165"
"Fri, Dec 20, 2013",8:30p,Dallas Mavericks,108,Toronto Raptors,109,Toronto Raptors,"19,406"
"Fri, Dec 20, 2013",9:00p,Denver Nuggets,99,Phoenix Suns,103,Phoenix Suns,"15,974"
"Fri, Dec 20, 2013",10:30p,Los Angeles Lakers,104,Minnesota Timberwolves,91,Los Angeles Lakers,"18,997"
"Sat, Dec 21, 2013",12:00p,New York Knicks,87,Memphis Grizzlies,95,Memphis Grizzlies,"19,812"
"Sat, Dec 21, 2013",1:00p,Boston Celtics,99,Washington Wizards,106,Washington Wizards,"18,169"
"Sat, Dec 21, 2013",7:00p,Orlando Magic,100,Sacramento Kings,105,Sacramento Kings,"14,283"
"Sat, Dec 21, 2013",7:30p,Charlotte Bobcats,85,Utah Jazz,88,Utah Jazz,"18,078"
"Sat, Dec 21, 2013",7:30p,Detroit Pistons,97,Houston Rockets,114,Houston Rockets,"14,606"
"Sat, Dec 21, 2013",8:00p,Chicago Bulls,100,Cleveland Cavaliers,84,Chicago Bulls,"21,658"
"Sat, Dec 21, 2013",8:30p,Milwaukee Bucks,116,Philadelphia 76ers,106,Milwaukee Bucks,"14,541"
"Sat, Dec 21, 2013",8:30p,San Antonio Spurs,100,Oklahoma City Thunder,113,Oklahoma City Thunder,"18,581"
"Sat, Dec 21, 2013",9:00p,Phoenix Suns,123,Dallas Mavericks,108,Phoenix Suns,"15,241"
"Sat, Dec 21, 2013",10:00p,Portland Trail Blazers,110,New Orleans Pelicans,107,Portland Trail Blazers,"20,027"
"Sat, Dec 21, 2013",10:30p,Golden State Warriors,102,Los Angeles Lakers,83,Golden State Warriors,"19,596"
"Sat, Dec 21, 2013",10:30p,Los Angeles Clippers,112,Denver Nuggets,91,Los Angeles Clippers,"19,129"
"Sun, Dec 22, 2013",6:00p,Indiana Pacers,106,Boston Celtics,79,Indiana Pacers,"18,165"
"Sun, Dec 22, 2013",7:00p,Oklahoma City Thunder,98,Toronto Raptors,104,Toronto Raptors,"18,203"
"Sun, Dec 22, 2013",9:30p,Los Angeles Clippers,120,Minnesota Timberwolves,116,Los Angeles Clippers,"19,304"
"Mon, Dec 23, 2013",7:00p,Charlotte Bobcats,111,Milwaukee Bucks,110,Charlotte Bobcats,"13,534"
"Mon, Dec 23, 2013",7:00p,Cleveland Cavaliers,92,Detroit Pistons,115,Detroit Pistons,"19,215"
"Mon, Dec 23, 2013",7:00p,Orlando Magic,98,New York Knicks,103,New York Knicks,"15,105"
"Mon, Dec 23, 2013",7:30p,Brooklyn Nets,86,Indiana Pacers,103,Indiana Pacers,"17,732"
"Mon, Dec 23, 2013",7:30p,Miami Heat,121,Atlanta Hawks,119,Miami Heat,"20,204"
"Mon, Dec 23, 2013",8:00p,Houston Rockets,104,Dallas Mavericks,111,Dallas Mavericks,"18,328"
"Mon, Dec 23, 2013",8:00p,Memphis Grizzlies,104,Utah Jazz,94,Memphis Grizzlies,"16,665"
"Mon, Dec 23, 2013",8:30p,San Antonio Spurs,112,Toronto Raptors,99,San Antonio Spurs,"18,581"
"Mon, Dec 23, 2013",9:00p,Denver Nuggets,81,Golden State Warriors,89,Golden State Warriors,"18,551"
"Mon, Dec 23, 2013",9:00p,Phoenix Suns,117,Los Angeles Lakers,90,Phoenix Suns,"14,814"
"Mon, Dec 23, 2013",10:00p,Sacramento Kings,100,New Orleans Pelicans,113,New Orleans Pelicans,"17,317"
"Wed, Dec 25, 2013",12:00p,Brooklyn Nets,78,Chicago Bulls,95,Chicago Bulls,"17,732"
"Wed, Dec 25, 2013",2:30p,New York Knicks,94,Oklahoma City Thunder,123,Oklahoma City Thunder,"19,812"
"Wed, Dec 25, 2013",5:00p,Los Angeles Lakers,95,Miami Heat,101,Miami Heat,"18,997"
"Wed, Dec 25, 2013",8:00p,San Antonio Spurs,98,Houston Rockets,111,Houston Rockets,"18,581"
"Wed, Dec 25, 2013",10:30p,Golden State Warriors,105,Los Angeles Clippers,103,Golden State Warriors,"19,596"
"Thu, Dec 26, 2013",7:00p,Cleveland Cavaliers,125,Atlanta Hawks,127,Atlanta Hawks,"18,682"
"Thu, Dec 26, 2013",8:00p,Houston Rockets,100,Memphis Grizzlies,92,Houston Rockets,"18,201"
"Thu, Dec 26, 2013",8:30p,Dallas Mavericks,107,San Antonio Spurs,116,San Antonio Spurs,"20,305"
"Thu, Dec 26, 2013",10:30p,Portland Trail Blazers,116,Los Angeles Clippers,112,Portland Trail Blazers,"20,053"
"Fri, Dec 27, 2013",7:00p,Charlotte Bobcats,85,Oklahoma City Thunder,89,Oklahoma City Thunder,"18,129"
"Fri, Dec 27, 2013",7:00p,Orlando Magic,109,Detroit Pistons,92,Orlando Magic,"16,464"
"Fri, Dec 27, 2013",7:30p,Brooklyn Nets,104,Milwaukee Bucks,93,Brooklyn Nets,"17,732"
"Fri, Dec 27, 2013",7:30p,New York Knicks,83,Toronto Raptors,95,Toronto Raptors,"19,812"
"Fri, Dec 27, 2013",8:00p,Minnesota Timberwolves,120,Washington Wizards,98,Minnesota Timberwolves,"16,473"
"Fri, Dec 27, 2013",8:00p,New Orleans Pelicans,105,Denver Nuggets,89,New Orleans Pelicans,"18,089"
"Fri, Dec 27, 2013",9:00p,Utah Jazz,105,Los Angeles Lakers,103,Utah Jazz,"19,911"
"Fri, Dec 27, 2013",10:00p,Sacramento Kings,108,Miami Heat,103,Sacramento Kings,"17,317"
"Fri, Dec 27, 2013",10:30p,Golden State Warriors,115,Phoenix Suns,86,Golden State Warriors,"19,596"
"Sat, Dec 28, 2013",1:00p,Boston Celtics,103,Cleveland Cavaliers,100,Boston Celtics,"18,624"
"Sat, Dec 28, 2013",7:00p,Indiana Pacers,105,Brooklyn Nets,91,Indiana Pacers,"18,165"
"Sat, Dec 28, 2013",7:00p,Toronto Raptors,115,New York Knicks,100,Toronto Raptors,"19,800"
"Sat, Dec 28, 2013",7:00p,Washington Wizards,106,Detroit Pistons,82,Washington Wizards,"19,336"
"Sat, Dec 28, 2013",7:30p,Atlanta Hawks,118,Charlotte Bobcats,116,Atlanta Hawks,"15,180"
"Sat, Dec 28, 2013",8:00p,Chicago Bulls,83,Dallas Mavericks,105,Dallas Mavericks,"22,099"
"Sat, Dec 28, 2013",8:00p,Houston Rockets,107,New Orleans Pelicans,98,Houston Rockets,"18,233"
"Sat, Dec 28, 2013",8:00p,Memphis Grizzlies,120,Denver Nuggets,99,Memphis Grizzlies,"17,017"
"Sat, Dec 28, 2013",8:30p,Milwaukee Bucks,95,Minnesota Timberwolves,117,Minnesota Timberwolves,"14,971"
"Sat, Dec 28, 2013",9:00p,Phoenix Suns,115,Philadelphia 76ers,101,Phoenix Suns,"15,623"
"Sat, Dec 28, 2013",10:00p,Portland Trail Blazers,107,Miami Heat,108,Miami Heat,"20,071"
"Sat, Dec 28, 2013",10:30p,Los Angeles Clippers,98,Utah Jazz,90,Los Angeles Clippers,"19,278"
"Sun, Dec 29, 2013",6:00p,Cleveland Cavaliers,104,Golden State Warriors,108,Golden State Warriors,"19,384"
"Sun, Dec 29, 2013",6:00p,Orlando Magic,109,Atlanta Hawks,102,Orlando Magic,"15,415"
"Sun, Dec 29, 2013",7:00p,Oklahoma City Thunder,117,Houston Rockets,86,Oklahoma City Thunder,"18,203"
"Sun, Dec 29, 2013",7:00p,San Antonio Spurs,112,Sacramento Kings,104,San Antonio Spurs,"18,581"
"Sun, Dec 29, 2013",9:30p,Los Angeles Lakers,104,Philadelphia 76ers,111,Philadelphia 76ers,"18,997"
"Mon, Dec 30, 2013",7:30p,Detroit Pistons,99,Washington Wizards,106,Washington Wizards,"15,050"
"Mon, Dec 30, 2013",8:00p,Memphis Grizzlies,91,Chicago Bulls,95,Chicago Bulls,"17,688"
"Mon, Dec 30, 2013",8:00p,Minnesota Timberwolves,98,Dallas Mavericks,100,Dallas Mavericks,"16,111"
"Mon, Dec 30, 2013",8:00p,New Orleans Pelicans,110,Portland Trail Blazers,108,New Orleans Pelicans,"17,035"
"Mon, Dec 30, 2013",9:00p,Denver Nuggets,94,Miami Heat,97,Miami Heat,"19,155"
"Mon, Dec 30, 2013",9:00p,Utah Jazz,83,Charlotte Bobcats,80,Utah Jazz,"19,125"
"Mon, Dec 30, 2013",10:30p,Los Angeles Clippers,88,Phoenix Suns,107,Phoenix Suns,"19,278"
"Tue, Dec 31, 2013",1:00p,Boston Celtics,91,Atlanta Hawks,92,Atlanta Hawks,"18,624"
"Tue, Dec 31, 2013",3:00p,Indiana Pacers,91,Cleveland Cavaliers,76,Indiana Pacers,"18,165"
"Tue, Dec 31, 2013",5:00p,Orlando Magic,81,Golden State Warriors,94,Golden State Warriors,"15,062"
"Tue, Dec 31, 2013",7:00p,Houston Rockets,106,Sacramento Kings,110,Sacramento Kings,"18,232"
"Tue, Dec 31, 2013",7:00p,San Antonio Spurs,113,Brooklyn Nets,92,San Antonio Spurs,"17,409"
"Tue, Dec 31, 2013",8:00p,Chicago Bulls,79,Toronto Raptors,85,Toronto Raptors,"21,507"
"Tue, Dec 31, 2013",8:00p,Oklahoma City Thunder,94,Portland Trail Blazers,98,Portland Trail Blazers,"18,203"
"Tue, Dec 31, 2013",10:30p,Los Angeles Lakers,79,Milwaukee Bucks,94,Milwaukee Bucks,"18,997"
"Wed, Jan 1, 2014",6:00p,Washington Wizards,78,Dallas Mavericks,87,Dallas Mavericks,"15,713"
"Wed, Jan 1, 2014",7:00p,Toronto Raptors,95,Indiana Pacers,82,Toronto Raptors,"18,271"
"Wed, Jan 1, 2014",8:00p,Minnesota Timberwolves,124,New Orleans Pelicans,112,Minnesota Timberwolves,"14,002"
"Wed, Jan 1, 2014",9:00p,Denver Nuggets,102,Philadelphia 76ers,114,Philadelphia 76ers,"16,006"
"Wed, Jan 1, 2014",9:30p,Los Angeles Clippers,112,Charlotte Bobcats,85,Los Angeles Clippers,"19,160"
