Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Wed, Jan 2, 2013",10:30p,Golden State Warriors,115,Los Angeles Clippers,94,Golden State Warriors,"19,596"
"Thu, Jan 3, 2013",7:30p,New York Knicks,100,San Antonio Spurs,83,New York Knicks,"19,033"
"Thu, Jan 3, 2013",9:00p,Denver Nuggets,97,Minnesota Timberwolves,101,Minnesota Timberwolves,"16,921"
"Fri, Jan 4, 2013",7:00p,Charlotte Bobcats,104,Cleveland Cavaliers,106,Cleveland Cavaliers,"15,576"
"Fri, Jan 4, 2013",7:00p,Toronto Raptors,96,Sacramento Kings,105,Sacramento Kings,"17,824"
"Fri, Jan 4, 2013",7:00p,Washington Wizards,113,Brooklyn Nets,115,Brooklyn Nets,"16,006"
"Fri, Jan 4, 2013",7:30p,Detroit Pistons,85,Atlanta Hawks,84,Detroit Pistons,"14,832"
"Fri, Jan 4, 2013",8:00p,Boston Celtics,94,Indiana Pacers,75,Boston Celtics,"18,624"
"Fri, Jan 4, 2013",8:00p,Memphis Grizzlies,84,Portland Trail Blazers,86,Portland Trail Blazers,"15,823"
"Fri, Jan 4, 2013",8:00p,Miami Heat,89,Chicago Bulls,96,Chicago Bulls,"20,138"
"Fri, Jan 4, 2013",8:00p,Oklahoma City Thunder,109,Philadelphia 76ers,85,Oklahoma City Thunder,"18,203"
"Fri, Jan 4, 2013",8:30p,Milwaukee Bucks,101,Houston Rockets,115,Houston Rockets,"15,867"
"Fri, Jan 4, 2013",9:00p,Phoenix Suns,80,Utah Jazz,87,Utah Jazz,"14,874"
"Fri, Jan 4, 2013",10:30p,Los Angeles Clippers,107,Los Angeles Lakers,102,Los Angeles Clippers,"20,179"
"Sat, Jan 5, 2013",7:00p,Atlanta Hawks,81,Boston Celtics,89,Boston Celtics,"19,159"
"Sat, Jan 5, 2013",7:00p,Indiana Pacers,95,Milwaukee Bucks,80,Indiana Pacers,"15,329"
"Sat, Jan 5, 2013",7:00p,Orlando Magic,106,New York Knicks,114,New York Knicks,"19,171"
"Sat, Jan 5, 2013",7:30p,Brooklyn Nets,113,Sacramento Kings,93,Brooklyn Nets,"17,732"
"Sat, Jan 5, 2013",7:30p,Cleveland Cavaliers,104,Houston Rockets,112,Houston Rockets,"16,866"
"Sat, Jan 5, 2013",8:00p,Minnesota Timberwolves,97,Portland Trail Blazers,102,Portland Trail Blazers,"16,220"
"Sat, Jan 5, 2013",8:30p,Dallas Mavericks,96,New Orleans Hornets,99,New Orleans Hornets,"20,338"
"Sat, Jan 5, 2013",8:30p,San Antonio Spurs,109,Philadelphia 76ers,86,San Antonio Spurs,"18,581"
"Sat, Jan 5, 2013",9:00p,Denver Nuggets,110,Utah Jazz,91,Denver Nuggets,"19,155"
"Sat, Jan 5, 2013",10:30p,Los Angeles Clippers,115,Golden State Warriors,89,Los Angeles Clippers,"19,323"
"Sun, Jan 6, 2013",1:00p,Toronto Raptors,92,Oklahoma City Thunder,104,Oklahoma City Thunder,"17,634"
"Sun, Jan 6, 2013",6:00p,Miami Heat,99,Washington Wizards,71,Miami Heat,"20,228"
"Sun, Jan 6, 2013",7:30p,Detroit Pistons,101,Charlotte Bobcats,108,Charlotte Bobcats,"11,963"
"Sun, Jan 6, 2013",8:00p,Phoenix Suns,81,Memphis Grizzlies,92,Memphis Grizzlies,"13,197"
"Sun, Jan 6, 2013",9:30p,Los Angeles Lakers,105,Denver Nuggets,112,Denver Nuggets,"18,997"
"Mon, Jan 7, 2013",7:00p,Washington Wizards,101,Oklahoma City Thunder,99,Washington Wizards,"16,917"
"Mon, Jan 7, 2013",7:30p,New York Knicks,96,Boston Celtics,102,Boston Celtics,"19,033"
"Mon, Jan 7, 2013",8:00p,Chicago Bulls,118,Cleveland Cavaliers,92,Chicago Bulls,"21,355"
"Mon, Jan 7, 2013",8:00p,New Orleans Hornets,95,San Antonio Spurs,88,New Orleans Hornets,"11,599"
"Mon, Jan 7, 2013",9:00p,Utah Jazz,100,Dallas Mavericks,94,Utah Jazz,"18,600"
"Mon, Jan 7, 2013",10:00p,Portland Trail Blazers,125,Orlando Magic,119,Portland Trail Blazers,"19,560"
"Mon, Jan 7, 2013",10:00p,Sacramento Kings,81,Memphis Grizzlies,113,Memphis Grizzlies,"11,531"
"Tue, Jan 8, 2013",7:00p,Indiana Pacers,87,Miami Heat,77,Indiana Pacers,"18,165"
"Tue, Jan 8, 2013",7:00p,Philadelphia 76ers,89,Brooklyn Nets,109,Brooklyn Nets,"16,167"
"Tue, Jan 8, 2013",8:00p,Houston Rockets,125,Los Angeles Lakers,112,Houston Rockets,"18,135"
"Tue, Jan 8, 2013",8:00p,Milwaukee Bucks,108,Phoenix Suns,99,Milwaukee Bucks,"13,014"
"Tue, Jan 8, 2013",8:00p,Minnesota Timberwolves,108,Atlanta Hawks,103,Minnesota Timberwolves,"15,988"
"Wed, Jan 9, 2013",7:00p,Charlotte Bobcats,102,Utah Jazz,112,Utah Jazz,"13,347"
"Wed, Jan 9, 2013",7:00p,Cleveland Cavaliers,99,Atlanta Hawks,83,Cleveland Cavaliers,"13,149"
"Wed, Jan 9, 2013",7:00p,Toronto Raptors,90,Philadelphia 76ers,72,Toronto Raptors,"15,629"
"Wed, Jan 9, 2013",7:30p,Boston Celtics,87,Phoenix Suns,79,Boston Celtics,"18,624"
"Wed, Jan 9, 2013",8:00p,Chicago Bulls,96,Milwaukee Bucks,104,Milwaukee Bucks,"21,570"
"Wed, Jan 9, 2013",8:00p,New Orleans Hornets,88,Houston Rockets,79,New Orleans Hornets,"11,453"
"Wed, Jan 9, 2013",8:00p,Oklahoma City Thunder,106,Minnesota Timberwolves,84,Oklahoma City Thunder,"18,203"
"Wed, Jan 9, 2013",8:00p,San Antonio Spurs,108,Los Angeles Lakers,105,San Antonio Spurs,"18,581"
"Wed, Jan 9, 2013",9:00p,Denver Nuggets,108,Orlando Magic,105,Denver Nuggets,"15,084"
"Wed, Jan 9, 2013",10:30p,Golden State Warriors,87,Memphis Grizzlies,94,Memphis Grizzlies,"19,596"
"Wed, Jan 9, 2013",10:30p,Los Angeles Clippers,99,Dallas Mavericks,93,Los Angeles Clippers,"19,362"
"Thu, Jan 10, 2013",8:00p,Indiana Pacers,81,New York Knicks,76,Indiana Pacers,"16,568"
"Thu, Jan 10, 2013",10:00p,Sacramento Kings,112,Dallas Mavericks,117,Dallas Mavericks,"14,011"
"Thu, Jan 10, 2013",10:30p,Portland Trail Blazers,92,Miami Heat,90,Portland Trail Blazers,"20,536"
"Fri, Jan 11, 2013",7:00p,Toronto Raptors,99,Charlotte Bobcats,78,Toronto Raptors,"14,373"
"Fri, Jan 11, 2013",7:30p,Atlanta Hawks,103,Utah Jazz,95,Atlanta Hawks,"12,064"
"Fri, Jan 11, 2013",7:30p,Boston Celtics,103,Houston Rockets,91,Boston Celtics,"18,624"
"Fri, Jan 11, 2013",7:30p,Brooklyn Nets,99,Phoenix Suns,79,Brooklyn Nets,"16,272"
"Fri, Jan 11, 2013",8:00p,Memphis Grizzlies,101,San Antonio Spurs,98,Memphis Grizzlies,"17,685"
"Fri, Jan 11, 2013",8:00p,New Orleans Hornets,104,Minnesota Timberwolves,92,New Orleans Hornets,"13,538"
"Fri, Jan 11, 2013",8:00p,New York Knicks,101,Chicago Bulls,108,Chicago Bulls,"19,033"
"Fri, Jan 11, 2013",8:30p,Milwaukee Bucks,87,Detroit Pistons,103,Detroit Pistons,"15,681"
"Fri, Jan 11, 2013",9:00p,Denver Nuggets,98,Cleveland Cavaliers,91,Denver Nuggets,"16,445"
"Fri, Jan 11, 2013",10:30p,Golden State Warriors,103,Portland Trail Blazers,97,Golden State Warriors,"19,596"
"Fri, Jan 11, 2013",10:30p,Los Angeles Lakers,101,Oklahoma City Thunder,116,Oklahoma City Thunder,"18,997"
"Sat, Jan 12, 2013",3:30p,Los Angeles Clippers,101,Orlando Magic,104,Orlando Magic,"19,060"
"Sat, Jan 12, 2013",7:00p,Indiana Pacers,96,Charlotte Bobcats,88,Indiana Pacers,"13,656"
"Sat, Jan 12, 2013",7:00p,Washington Wizards,93,Atlanta Hawks,83,Washington Wizards,"15,331"
"Sat, Jan 12, 2013",7:30p,Detroit Pistons,87,Utah Jazz,90,Utah Jazz,"18,441"
"Sat, Jan 12, 2013",7:30p,Philadelphia 76ers,107,Houston Rockets,100,Philadelphia 76ers,"17,329"
"Sat, Jan 12, 2013",8:00p,Chicago Bulls,81,Phoenix Suns,97,Phoenix Suns,"21,874"
"Sat, Jan 12, 2013",9:00p,Dallas Mavericks,104,Memphis Grizzlies,83,Dallas Mavericks,"19,984"
"Sat, Jan 12, 2013",10:00p,Sacramento Kings,99,Miami Heat,128,Miami Heat,"14,367"
"Sun, Jan 13, 2013",12:00p,New York Knicks,100,New Orleans Hornets,87,New York Knicks,"19,033"
"Sun, Jan 13, 2013",1:00p,Toronto Raptors,96,Milwaukee Bucks,107,Milwaukee Bucks,"17,384"
"Sun, Jan 13, 2013",6:00p,Brooklyn Nets,97,Indiana Pacers,86,Brooklyn Nets,"16,499"
"Sun, Jan 13, 2013",7:00p,San Antonio Spurs,106,Minnesota Timberwolves,88,San Antonio Spurs,"18,144"
"Sun, Jan 13, 2013",8:00p,Denver Nuggets,116,Golden State Warriors,105,Denver Nuggets,"15,861"
"Sun, Jan 13, 2013",9:00p,Portland Trail Blazers,83,Oklahoma City Thunder,87,Oklahoma City Thunder,"20,423"
"Sun, Jan 13, 2013",9:30p,Los Angeles Lakers,113,Cleveland Cavaliers,93,Los Angeles Lakers,"18,997"
"Mon, Jan 14, 2013",7:00p,Washington Wizards,120,Orlando Magic,91,Washington Wizards,"14,648"
"Mon, Jan 14, 2013",7:30p,Boston Celtics,100,Charlotte Bobcats,89,Boston Celtics,"18,624"
"Mon, Jan 14, 2013",8:00p,Chicago Bulls,97,Atlanta Hawks,58,Chicago Bulls,"21,430"
"Mon, Jan 14, 2013",8:00p,Memphis Grizzlies,73,Los Angeles Clippers,99,Los Angeles Clippers,"15,837"
"Mon, Jan 14, 2013",8:30p,Dallas Mavericks,113,Minnesota Timberwolves,98,Dallas Mavericks,"19,486"
"Mon, Jan 14, 2013",9:00p,Phoenix Suns,90,Oklahoma City Thunder,102,Oklahoma City Thunder,"14,951"
"Mon, Jan 14, 2013",9:00p,Utah Jazz,104,Miami Heat,97,Utah Jazz,"19,911"
"Mon, Jan 14, 2013",10:00p,Sacramento Kings,124,Cleveland Cavaliers,118,Sacramento Kings,"12,194"
"Tue, Jan 15, 2013",7:00p,Charlotte Bobcats,76,Indiana Pacers,103,Indiana Pacers,"12,996"
"Tue, Jan 15, 2013",7:00p,Philadelphia 76ers,99,New Orleans Hornets,111,New Orleans Hornets,"17,304"
"Tue, Jan 15, 2013",7:30p,Brooklyn Nets,113,Toronto Raptors,106,Brooklyn Nets,"16,236"
"Tue, Jan 15, 2013",8:00p,Houston Rockets,109,Los Angeles Clippers,117,Los Angeles Clippers,"16,823"
"Tue, Jan 15, 2013",9:00p,Denver Nuggets,115,Portland Trail Blazers,111,Denver Nuggets,"15,521"
"Tue, Jan 15, 2013",10:30p,Los Angeles Lakers,104,Milwaukee Bucks,88,Los Angeles Lakers,"18,997"
"Wed, Jan 16, 2013",7:00p,Orlando Magic,97,Indiana Pacers,86,Orlando Magic,"17,499"
"Wed, Jan 16, 2013",7:00p,Toronto Raptors,105,Chicago Bulls,107,Chicago Bulls,"18,674"
"Wed, Jan 16, 2013",7:30p,Atlanta Hawks,109,Brooklyn Nets,95,Atlanta Hawks,"15,029"
"Wed, Jan 16, 2013",8:00p,Boston Celtics,78,New Orleans Hornets,90,New Orleans Hornets,"18,624"
"Wed, Jan 16, 2013",8:00p,Dallas Mavericks,105,Houston Rockets,100,Dallas Mavericks,"20,147"
"Wed, Jan 16, 2013",8:00p,Oklahoma City Thunder,117,Denver Nuggets,97,Oklahoma City Thunder,"18,203"
"Wed, Jan 16, 2013",8:30p,San Antonio Spurs,103,Memphis Grizzlies,82,San Antonio Spurs,"18,581"
"Wed, Jan 16, 2013",10:00p,Portland Trail Blazers,88,Cleveland Cavaliers,93,Cleveland Cavaliers,"18,880"
"Wed, Jan 16, 2013",10:00p,Sacramento Kings,95,Washington Wizards,94,Sacramento Kings,"11,611"
"Wed, Jan 16, 2013",10:30p,Golden State Warriors,75,Miami Heat,92,Miami Heat,"19,596"
"Thu, Jan 17, 2013",3:00p,Detroit Pistons,87,New York Knicks,102,New York Knicks,"18,689"
"Thu, Jan 17, 2013",8:00p,Minnesota Timberwolves,77,Los Angeles Clippers,90,Los Angeles Clippers,"16,198"
"Thu, Jan 17, 2013",9:00p,Phoenix Suns,94,Milwaukee Bucks,98,Milwaukee Bucks,"15,963"
"Thu, Jan 17, 2013",10:30p,Los Angeles Lakers,90,Miami Heat,99,Miami Heat,"18,997"
"Fri, Jan 18, 2013",7:00p,Boston Celtics,99,Chicago Bulls,100,Chicago Bulls,"18,624"
"Fri, Jan 18, 2013",7:00p,Indiana Pacers,105,Houston Rockets,95,Indiana Pacers,"16,902"
"Fri, Jan 18, 2013",7:00p,Orlando Magic,100,Charlotte Bobcats,106,Charlotte Bobcats,"17,598"
"Fri, Jan 18, 2013",7:00p,Philadelphia 76ers,108,Toronto Raptors,101,Philadelphia 76ers,"16,574"
"Fri, Jan 18, 2013",7:30p,Brooklyn Nets,94,Atlanta Hawks,89,Brooklyn Nets,"17,732"
"Fri, Jan 18, 2013",8:00p,Memphis Grizzlies,85,Sacramento Kings,69,Memphis Grizzlies,"15,910"
"Fri, Jan 18, 2013",8:30p,San Antonio Spurs,95,Golden State Warriors,88,San Antonio Spurs,"18,581"
"Fri, Jan 18, 2013",9:00p,Denver Nuggets,108,Washington Wizards,112,Washington Wizards,"16,523"
"Fri, Jan 18, 2013",9:30p,Dallas Mavericks,114,Oklahoma City Thunder,117,Oklahoma City Thunder,"20,434"
"Sat, Jan 19, 2013",7:00p,Atlanta Hawks,93,San Antonio Spurs,98,San Antonio Spurs,"18,255"
"Sat, Jan 19, 2013",7:00p,Charlotte Bobcats,93,Sacramento Kings,97,Sacramento Kings,"17,012"
"Sat, Jan 19, 2013",8:00p,Chicago Bulls,82,Memphis Grizzlies,85,Memphis Grizzlies,"22,124"
"Sat, Jan 19, 2013",8:00p,Minnesota Timberwolves,92,Houston Rockets,79,Minnesota Timberwolves,"16,799"
"Sat, Jan 19, 2013",8:00p,New Orleans Hornets,112,Golden State Warriors,116,Golden State Warriors,"15,472"
"Sat, Jan 19, 2013",9:00p,Utah Jazz,109,Cleveland Cavaliers,98,Utah Jazz,"19,911"
"Sat, Jan 19, 2013",10:00p,Portland Trail Blazers,104,Milwaukee Bucks,110,Milwaukee Bucks,"20,487"
"Sat, Jan 19, 2013",10:30p,Los Angeles Clippers,94,Washington Wizards,87,Los Angeles Clippers,"19,188"
"Sun, Jan 20, 2013",1:00p,Toronto Raptors,108,Los Angeles Lakers,103,Toronto Raptors,"19,800"
"Sun, Jan 20, 2013",6:00p,Orlando Magic,105,Dallas Mavericks,111,Dallas Mavericks,"18,192"
"Sun, Jan 20, 2013",7:30p,Detroit Pistons,103,Boston Celtics,88,Detroit Pistons,"17,575"
"Sun, Jan 20, 2013",8:00p,Denver Nuggets,121,Oklahoma City Thunder,118,Denver Nuggets,"19,155"
"Mon, Jan 21, 2013",1:00p,Memphis Grizzlies,81,Indiana Pacers,82,Indiana Pacers,"17,508"
"Mon, Jan 21, 2013",1:00p,New Orleans Hornets,114,Sacramento Kings,105,New Orleans Hornets,"10,880"
"Mon, Jan 21, 2013",2:00p,Atlanta Hawks,104,Minnesota Timberwolves,96,Atlanta Hawks,"13,808"
"Mon, Jan 21, 2013",2:00p,Charlotte Bobcats,94,Houston Rockets,100,Houston Rockets,"16,108"
"Mon, Jan 21, 2013",3:30p,New York Knicks,85,Brooklyn Nets,88,Brooklyn Nets,"19,033"
"Mon, Jan 21, 2013",4:00p,Golden State Warriors,106,Los Angeles Clippers,99,Golden State Warriors,"19,596"
"Mon, Jan 21, 2013",7:00p,Philadelphia 76ers,85,San Antonio Spurs,90,San Antonio Spurs,"15,346"
"Mon, Jan 21, 2013",9:30p,Chicago Bulls,95,Los Angeles Lakers,83,Chicago Bulls,"22,550"
"Mon, Jan 21, 2013",10:00p,Portland Trail Blazers,95,Washington Wizards,98,Washington Wizards,"17,336"
"Tue, Jan 22, 2013",7:00p,Cleveland Cavaliers,95,Boston Celtics,90,Cleveland Cavaliers,"14,192"
"Tue, Jan 22, 2013",7:30p,Detroit Pistons,105,Orlando Magic,90,Detroit Pistons,"11,798"
"Tue, Jan 22, 2013",8:00p,Milwaukee Bucks,110,Philadelphia 76ers,102,Milwaukee Bucks,"13,080"
"Tue, Jan 22, 2013",10:30p,Los Angeles Clippers,97,Oklahoma City Thunder,109,Oklahoma City Thunder,"19,451"
"Wed, Jan 23, 2013",7:00p,Charlotte Bobcats,92,Atlanta Hawks,104,Atlanta Hawks,"12,534"
"Wed, Jan 23, 2013",7:30p,Miami Heat,123,Toronto Raptors,116,Miami Heat,"20,002"
"Wed, Jan 23, 2013",8:00p,Chicago Bulls,85,Detroit Pistons,82,Chicago Bulls,"21,567"
"Wed, Jan 23, 2013",8:00p,Houston Rockets,95,Denver Nuggets,105,Denver Nuggets,"16,867"
"Wed, Jan 23, 2013",8:00p,Memphis Grizzlies,106,Los Angeles Lakers,93,Memphis Grizzlies,"17,984"
"Wed, Jan 23, 2013",8:00p,Minnesota Timberwolves,83,Brooklyn Nets,91,Brooklyn Nets,"15,785"
"Wed, Jan 23, 2013",8:30p,San Antonio Spurs,106,New Orleans Hornets,102,San Antonio Spurs,"17,511"
"Wed, Jan 23, 2013",9:00p,Utah Jazz,92,Washington Wizards,88,Utah Jazz,"18,158"
"Wed, Jan 23, 2013",10:00p,Portland Trail Blazers,100,Indiana Pacers,80,Portland Trail Blazers,"18,934"
"Wed, Jan 23, 2013",10:00p,Sacramento Kings,96,Phoenix Suns,106,Phoenix Suns,"12,741"
"Wed, Jan 23, 2013",10:30p,Golden State Warriors,104,Oklahoma City Thunder,99,Golden State Warriors,"19,596"
"Thu, Jan 24, 2013",7:00p,Orlando Magic,95,Toronto Raptors,97,Toronto Raptors,"17,145"
"Thu, Jan 24, 2013",8:00p,Boston Celtics,86,New York Knicks,89,New York Knicks,"18,624"
"Thu, Jan 24, 2013",10:30p,Phoenix Suns,93,Los Angeles Clippers,88,Phoenix Suns,"16,017"
"Fri, Jan 25, 2013",7:00p,Washington Wizards,114,Minnesota Timberwolves,101,Washington Wizards,"14,095"
"Fri, Jan 25, 2013",7:30p,Atlanta Hawks,123,Boston Celtics,111,Atlanta Hawks,"15,595"
"Fri, Jan 25, 2013",7:30p,Cleveland Cavaliers,113,Milwaukee Bucks,108,Cleveland Cavaliers,"15,098"
"Fri, Jan 25, 2013",7:30p,Miami Heat,110,Detroit Pistons,88,Miami Heat,"20,236"
"Fri, Jan 25, 2013",8:00p,Chicago Bulls,103,Golden State Warriors,87,Chicago Bulls,"21,756"
"Fri, Jan 25, 2013",8:00p,Dallas Mavericks,107,San Antonio Spurs,113,San Antonio Spurs,"19,884"
"Fri, Jan 25, 2013",8:00p,Memphis Grizzlies,101,Brooklyn Nets,77,Memphis Grizzlies,"16,911"
"Fri, Jan 25, 2013",8:00p,New Orleans Hornets,82,Houston Rockets,100,Houston Rockets,"15,302"
"Fri, Jan 25, 2013",10:00p,Sacramento Kings,95,Oklahoma City Thunder,105,Oklahoma City Thunder,"15,022"
"Fri, Jan 25, 2013",10:30p,Los Angeles Lakers,102,Utah Jazz,84,Los Angeles Lakers,"18,997"
"Sat, Jan 26, 2013",7:00p,Philadelphia 76ers,97,New York Knicks,80,Philadelphia 76ers,"20,540"
"Sat, Jan 26, 2013",7:00p,Toronto Raptors,98,Cleveland Cavaliers,99,Cleveland Cavaliers,"18,820"
"Sat, Jan 26, 2013",7:00p,Washington Wizards,86,Chicago Bulls,73,Washington Wizards,"20,308"
"Sat, Jan 26, 2013",7:30p,Charlotte Bobcats,102,Minnesota Timberwolves,101,Charlotte Bobcats,"15,397"
"Sat, Jan 26, 2013",8:00p,Houston Rockets,119,Brooklyn Nets,106,Houston Rockets,"18,236"
"Sat, Jan 26, 2013",8:30p,Milwaukee Bucks,109,Golden State Warriors,102,Milwaukee Bucks,"16,937"
"Sat, Jan 26, 2013",8:30p,San Antonio Spurs,108,Phoenix Suns,99,San Antonio Spurs,"18,581"
"Sat, Jan 26, 2013",9:00p,Denver Nuggets,121,Sacramento Kings,93,Denver Nuggets,"17,651"
"Sat, Jan 26, 2013",9:30p,Utah Jazz,114,Indiana Pacers,110,Utah Jazz,"19,201"
"Sat, Jan 26, 2013",10:00p,Portland Trail Blazers,101,Los Angeles Clippers,100,Portland Trail Blazers,"20,672"
"Sun, Jan 27, 2013",1:00p,Boston Celtics,100,Miami Heat,98,Boston Celtics,"18,624"
"Sun, Jan 27, 2013",3:30p,Los Angeles Lakers,105,Oklahoma City Thunder,96,Los Angeles Lakers,"18,997"
"Sun, Jan 27, 2013",6:00p,Memphis Grizzlies,83,New Orleans Hornets,91,New Orleans Hornets,"16,277"
"Sun, Jan 27, 2013",6:00p,Orlando Magic,102,Detroit Pistons,104,Detroit Pistons,"17,959"
"Sun, Jan 27, 2013",6:30p,New York Knicks,106,Atlanta Hawks,104,New York Knicks,"19,033"
"Sun, Jan 27, 2013",7:30p,Dallas Mavericks,110,Phoenix Suns,95,Dallas Mavericks,"20,305"
"Sun, Jan 27, 2013",9:30p,Los Angeles Clippers,96,Portland Trail Blazers,83,Los Angeles Clippers,"19,060"
"Mon, Jan 28, 2013",7:00p,Philadelphia 76ers,100,Memphis Grizzlies,103,Memphis Grizzlies,"15,448"
"Mon, Jan 28, 2013",7:00p,Toronto Raptors,102,Golden State Warriors,114,Golden State Warriors,"15,914"
"Mon, Jan 28, 2013",7:00p,Washington Wizards,94,Sacramento Kings,96,Sacramento Kings,"13,422"
"Mon, Jan 28, 2013",7:30p,Brooklyn Nets,97,Orlando Magic,77,Brooklyn Nets,"16,480"
"Mon, Jan 28, 2013",8:00p,Chicago Bulls,93,Charlotte Bobcats,85,Chicago Bulls,"21,308"
"Mon, Jan 28, 2013",9:00p,Denver Nuggets,102,Indiana Pacers,101,Denver Nuggets,"16,032"
"Mon, Jan 28, 2013",9:00p,Utah Jazz,80,Houston Rockets,125,Houston Rockets,"18,387"
"Tue, Jan 29, 2013",7:00p,Cleveland Cavaliers,95,Golden State Warriors,108,Golden State Warriors,"13,939"
"Tue, Jan 29, 2013",7:30p,Detroit Pistons,90,Milwaukee Bucks,117,Milwaukee Bucks,"15,479"
"Tue, Jan 29, 2013",10:00p,Portland Trail Blazers,106,Dallas Mavericks,104,Portland Trail Blazers,"18,888"
"Tue, Jan 29, 2013",10:30p,Los Angeles Lakers,111,New Orleans Hornets,106,Los Angeles Lakers,"18,997"
"Wed, Jan 30, 2013",7:00p,Indiana Pacers,98,Detroit Pistons,79,Indiana Pacers,"12,137"
"Wed, Jan 30, 2013",7:00p,Philadelphia 76ers,92,Washington Wizards,84,Philadelphia 76ers,"15,101"
"Wed, Jan 30, 2013",7:30p,Atlanta Hawks,93,Toronto Raptors,92,Atlanta Hawks,"12,021"
"Wed, Jan 30, 2013",7:30p,Boston Celtics,99,Sacramento Kings,81,Boston Celtics,"18,624"
"Wed, Jan 30, 2013",7:30p,New York Knicks,113,Orlando Magic,97,New York Knicks,"19,033"
"Wed, Jan 30, 2013",8:00p,Brooklyn Nets,85,Miami Heat,105,Miami Heat,"17,732"
"Wed, Jan 30, 2013",8:00p,Milwaukee Bucks,88,Chicago Bulls,104,Chicago Bulls,"17,640"
"Wed, Jan 30, 2013",8:00p,Minnesota Timberwolves,90,Los Angeles Clippers,96,Los Angeles Clippers,"15,312"
"Wed, Jan 30, 2013",8:30p,San Antonio Spurs,102,Charlotte Bobcats,78,San Antonio Spurs,"18,581"
"Wed, Jan 30, 2013",9:00p,Denver Nuggets,118,Houston Rockets,110,Denver Nuggets,"17,399"
"Wed, Jan 30, 2013",9:00p,Utah Jazz,104,New Orleans Hornets,99,Utah Jazz,"17,490"
"Wed, Jan 30, 2013",10:30p,Phoenix Suns,92,Los Angeles Lakers,86,Phoenix Suns,"17,184"
"Thu, Jan 31, 2013",8:00p,Oklahoma City Thunder,106,Memphis Grizzlies,89,Oklahoma City Thunder,"18,203"
"Thu, Jan 31, 2013",10:30p,Golden State Warriors,100,Dallas Mavericks,97,Golden State Warriors,"19,596"
"Fri, Feb 1, 2013",7:00p,Indiana Pacers,102,Miami Heat,89,Indiana Pacers,"18,165"
"Fri, Feb 1, 2013",7:00p,Toronto Raptors,98,Los Angeles Clippers,73,Toronto Raptors,"19,800"
"Fri, Feb 1, 2013",7:30p,Boston Celtics,97,Orlando Magic,84,Boston Celtics,"18,624"
"Fri, Feb 1, 2013",7:30p,Brooklyn Nets,93,Chicago Bulls,89,Brooklyn Nets,"17,732"
"Fri, Feb 1, 2013",7:30p,Detroit Pistons,117,Cleveland Cavaliers,99,Detroit Pistons,"15,693"
"Fri, Feb 1, 2013",7:30p,New York Knicks,96,Milwaukee Bucks,86,New York Knicks,"19,033"
"Fri, Feb 1, 2013",7:30p,Philadelphia 76ers,89,Sacramento Kings,80,Philadelphia 76ers,"17,927"
"Fri, Feb 1, 2013",8:00p,Memphis Grizzlies,85,Washington Wizards,76,Memphis Grizzlies,"15,017"
"Fri, Feb 1, 2013",9:00p,Denver Nuggets,113,New Orleans Hornets,98,Denver Nuggets,"17,221"
"Fri, Feb 1, 2013",9:00p,Phoenix Suns,99,Dallas Mavericks,109,Dallas Mavericks,"16,304"
"Fri, Feb 1, 2013",9:00p,Utah Jazz,86,Portland Trail Blazers,77,Utah Jazz,"19,512"
"Fri, Feb 1, 2013",9:30p,Minnesota Timberwolves,100,Los Angeles Lakers,111,Los Angeles Lakers,"18,547"
"Sat, Feb 2, 2013",7:00p,Atlanta Hawks,76,Chicago Bulls,93,Chicago Bulls,"17,898"
"Sat, Feb 2, 2013",7:30p,Cleveland Cavaliers,115,Oklahoma City Thunder,110,Cleveland Cavaliers,"20,562"
"Sat, Feb 2, 2013",7:30p,New York Knicks,120,Sacramento Kings,81,New York Knicks,"19,033"
"Sat, Feb 2, 2013",8:00p,Houston Rockets,109,Charlotte Bobcats,95,Houston Rockets,"15,494"
"Sat, Feb 2, 2013",8:00p,Minnesota Timberwolves,115,New Orleans Hornets,86,Minnesota Timberwolves,"16,289"
"Sat, Feb 2, 2013",8:30p,Milwaukee Bucks,107,Orlando Magic,98,Milwaukee Bucks,"14,321"
"Sat, Feb 2, 2013",8:30p,San Antonio Spurs,96,Washington Wizards,86,San Antonio Spurs,"18,581"
"Sat, Feb 2, 2013",10:00p,Portland Trail Blazers,105,Utah Jazz,99,Portland Trail Blazers,"20,376"
"Sat, Feb 2, 2013",10:30p,Golden State Warriors,113,Phoenix Suns,93,Golden State Warriors,"19,596"
"Sun, Feb 3, 2013",1:00p,Boston Celtics,106,Los Angeles Clippers,104,Boston Celtics,"18,624"
"Sun, Feb 3, 2013",1:00p,Detroit Pistons,97,Los Angeles Lakers,98,Los Angeles Lakers,"18,157"
"Sun, Feb 3, 2013",2:00p,Toronto Raptors,85,Miami Heat,100,Miami Heat,"19,800"
"Mon, Feb 4, 2013",7:00p,Indiana Pacers,111,Chicago Bulls,101,Indiana Pacers,"18,165"
"Mon, Feb 4, 2013",7:00p,Philadelphia 76ers,78,Orlando Magic,61,Philadelphia 76ers,"14,630"
"Mon, Feb 4, 2013",7:00p,Washington Wizards,98,Los Angeles Clippers,90,Washington Wizards,"16,246"
"Mon, Feb 4, 2013",7:30p,Miami Heat,99,Charlotte Bobcats,94,Miami Heat,"19,600"
