Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sat, Nov 19, 2022",7:30p,Philadelphia 76ers,109,Minnesota Timberwolves,112,Minnesota Timberwolves,"20,515"
"Sat, Nov 19, 2022",10:00p,Portland Trail Blazers,113,Utah Jazz,118,Utah Jazz,"19,595"
"Sat, Nov 19, 2022",10:30p,Los Angeles Clippers,119,San Antonio Spurs,97,Los Angeles Clippers,"18,581"
"Sun, Nov 20, 2022",3:30p,Phoenix Suns,116,New York Knicks,95,Phoenix Suns,"17,071"
"Sun, Nov 20, 2022",6:00p,Sacramento Kings,137,Detroit Pistons,129,Sacramento Kings,"17,866"
"Sun, Nov 20, 2022",6:00p,Washington Wizards,106,Charlotte Hornets,102,Washington Wizards,"14,289"
"Sun, Nov 20, 2022",7:00p,Brooklyn Nets,127,Memphis Grizzlies,115,Brooklyn Nets,"18,241"
"Sun, Nov 20, 2022",7:00p,Cleveland Cavaliers,113,Miami Heat,87,Cleveland Cavaliers,"19,432"
"Sun, Nov 20, 2022",7:00p,Houston Rockets,120,Golden State Warriors,127,Golden State Warriors,"18,055"
"Sun, Nov 20, 2022",7:30p,Dallas Mavericks,97,Denver Nuggets,98,Denver Nuggets,"20,244"
"Sun, Nov 20, 2022",9:30p,Los Angeles Lakers,123,San Antonio Spurs,92,Los Angeles Lakers,"18,211"
"Mon, Nov 21, 2022",7:00p,Cleveland Cavaliers,114,Atlanta Hawks,102,Cleveland Cavaliers,"19,432"
"Mon, Nov 21, 2022",7:00p,Indiana Pacers,123,Orlando Magic,102,Indiana Pacers,"14,029"
"Mon, Nov 21, 2022",8:00p,Chicago Bulls,121,Boston Celtics,107,Chicago Bulls,"20,786"
"Mon, Nov 21, 2022",8:00p,Milwaukee Bucks,119,Portland Trail Blazers,111,Milwaukee Bucks,"17,341"
"Mon, Nov 21, 2022",8:00p,Minnesota Timberwolves,105,Miami Heat,101,Minnesota Timberwolves,"16,583"
"Mon, Nov 21, 2022",8:00p,New Orleans Pelicans,128,Golden State Warriors,83,New Orleans Pelicans,"18,589"
"Mon, Nov 21, 2022",8:00p,Oklahoma City Thunder,119,New York Knicks,129,New York Knicks,"15,079"
"Mon, Nov 21, 2022",10:30p,Los Angeles Clippers,121,Utah Jazz,114,Los Angeles Clippers,"19,068"
"Tue, Nov 22, 2022",7:30p,Philadelphia 76ers,115,Brooklyn Nets,106,Philadelphia 76ers,"20,184"
"Tue, Nov 22, 2022",8:00p,Memphis Grizzlies,109,Sacramento Kings,113,Sacramento Kings,"16,826"
"Tue, Nov 22, 2022",9:00p,Denver Nuggets,108,Detroit Pistons,110,Detroit Pistons,"19,635"
"Tue, Nov 22, 2022",10:00p,Phoenix Suns,115,Los Angeles Lakers,105,Phoenix Suns,"17,071"
"Wed, Nov 23, 2022",7:00p,Charlotte Hornets,107,Philadelphia 76ers,101,Charlotte Hornets,"16,910"
"Wed, Nov 23, 2022",7:00p,Cleveland Cavaliers,114,Portland Trail Blazers,96,Cleveland Cavaliers,"19,432"
"Wed, Nov 23, 2022",7:00p,Indiana Pacers,101,Minnesota Timberwolves,115,Minnesota Timberwolves,"15,751"
"Wed, Nov 23, 2022",7:30p,Atlanta Hawks,115,Sacramento Kings,106,Atlanta Hawks,"18,173"
"Wed, Nov 23, 2022",7:30p,Boston Celtics,125,Dallas Mavericks,112,Boston Celtics,"19,156"
"Wed, Nov 23, 2022",7:30p,Miami Heat,113,Washington Wizards,105,Miami Heat,"19,600"
"Wed, Nov 23, 2022",7:30p,Toronto Raptors,98,Brooklyn Nets,112,Brooklyn Nets,"19,800"
"Wed, Nov 23, 2022",8:00p,Milwaukee Bucks,113,Chicago Bulls,118,Chicago Bulls,"17,341"
"Wed, Nov 23, 2022",8:00p,Oklahoma City Thunder,126,Denver Nuggets,131,Denver Nuggets,"13,656"
"Wed, Nov 23, 2022",8:00p,San Antonio Spurs,110,New Orleans Pelicans,129,New Orleans Pelicans,"14,947"
"Wed, Nov 23, 2022",9:00p,Utah Jazz,116,Detroit Pistons,125,Detroit Pistons,"18,206"
"Wed, Nov 23, 2022",10:00p,Golden State Warriors,124,Los Angeles Clippers,107,Golden State Warriors,"18,064"
"Fri, Nov 25, 2022",5:00p,Charlotte Hornets,110,Minnesota Timberwolves,108,Charlotte Hornets,"17,924"
"Fri, Nov 25, 2022",7:00p,Orlando Magic,99,Philadelphia 76ers,107,Philadelphia 76ers,"15,384"
"Fri, Nov 25, 2022",7:30p,New York Knicks,129,Portland Trail Blazers,132,Portland Trail Blazers,"19,812"
"Fri, Nov 25, 2022",8:00p,Boston Celtics,122,Sacramento Kings,104,Boston Celtics,"19,156"
"Fri, Nov 25, 2022",8:00p,Houston Rockets,128,Atlanta Hawks,122,Houston Rockets,"16,669"
"Fri, Nov 25, 2022",8:00p,Indiana Pacers,128,Brooklyn Nets,117,Indiana Pacers,"15,404"
"Fri, Nov 25, 2022",8:00p,Memphis Grizzlies,132,New Orleans Pelicans,111,Memphis Grizzlies,"17,794"
"Fri, Nov 25, 2022",8:00p,Miami Heat,110,Washington Wizards,107,Miami Heat,"19,600"
"Fri, Nov 25, 2022",8:00p,Milwaukee Bucks,117,Cleveland Cavaliers,102,Milwaukee Bucks,"17,447"
"Fri, Nov 25, 2022",8:00p,Oklahoma City Thunder,123,Chicago Bulls,119,Oklahoma City Thunder,"16,082"
"Fri, Nov 25, 2022",8:00p,San Antonio Spurs,94,Los Angeles Lakers,105,Los Angeles Lakers,"18,354"
"Fri, Nov 25, 2022",9:00p,Phoenix Suns,108,Detroit Pistons,102,Phoenix Suns,"17,071"
"Fri, Nov 25, 2022",10:00p,Golden State Warriors,129,Utah Jazz,118,Golden State Warriors,"18,064"
"Fri, Nov 25, 2022",10:30p,Los Angeles Clippers,104,Denver Nuggets,114,Denver Nuggets,"16,559"
"Sat, Nov 26, 2022",5:00p,Toronto Raptors,105,Dallas Mavericks,100,Toronto Raptors,"19,800"
"Sat, Nov 26, 2022",8:00p,Houston Rockets,118,Oklahoma City Thunder,105,Houston Rockets,"15,151"
"Sat, Nov 26, 2022",8:00p,San Antonio Spurs,138,Los Angeles Lakers,143,Los Angeles Lakers,"18,354"
"Sat, Nov 26, 2022",9:00p,Phoenix Suns,113,Utah Jazz,112,Phoenix Suns,"17,071"
"Sun, Nov 27, 2022",3:00p,Brooklyn Nets,111,Portland Trail Blazers,97,Brooklyn Nets,"17,732"
"Sun, Nov 27, 2022",3:30p,Minnesota Timberwolves,114,Golden State Warriors,137,Golden State Warriors,"17,136"
"Sun, Nov 27, 2022",4:00p,Los Angeles Clippers,114,Indiana Pacers,100,Los Angeles Clippers,"16,805"
"Sun, Nov 27, 2022",5:00p,Atlanta Hawks,98,Miami Heat,106,Miami Heat,"17,268"
"Sun, Nov 27, 2022",6:00p,Boston Celtics,130,Washington Wizards,121,Boston Celtics,"19,156"
"Sun, Nov 27, 2022",6:00p,Detroit Pistons,94,Cleveland Cavaliers,102,Cleveland Cavaliers,"18,240"
"Sun, Nov 27, 2022",6:00p,New York Knicks,123,Memphis Grizzlies,127,Memphis Grizzlies,"19,524"
"Sun, Nov 27, 2022",6:00p,Orlando Magic,103,Philadelphia 76ers,133,Philadelphia 76ers,"16,218"
"Sun, Nov 27, 2022",8:00p,Milwaukee Bucks,124,Dallas Mavericks,115,Milwaukee Bucks,"17,341"
"Mon, Nov 28, 2022",7:00p,Philadelphia 76ers,104,Atlanta Hawks,101,Philadelphia 76ers,"19,778"
"Mon, Nov 28, 2022",7:00p,Washington Wizards,142,Minnesota Timberwolves,127,Washington Wizards,"13,515"
"Mon, Nov 28, 2022",7:30p,Boston Celtics,140,Charlotte Hornets,105,Boston Celtics,"19,156"
"Mon, Nov 28, 2022",7:30p,Brooklyn Nets,109,Orlando Magic,102,Brooklyn Nets,"15,704"
"Mon, Nov 28, 2022",7:30p,Toronto Raptors,100,Cleveland Cavaliers,88,Toronto Raptors,"19,800"
"Mon, Nov 28, 2022",8:00p,New Orleans Pelicans,105,Oklahoma City Thunder,101,New Orleans Pelicans,"13,109"
"Mon, Nov 28, 2022",9:00p,Denver Nuggets,129,Houston Rockets,113,Denver Nuggets,"16,027"
"Mon, Nov 28, 2022",9:00p,Utah Jazz,107,Chicago Bulls,114,Chicago Bulls,"18,206"
"Mon, Nov 28, 2022",10:00p,Sacramento Kings,117,Phoenix Suns,122,Phoenix Suns,"16,407"
"Mon, Nov 28, 2022",10:30p,Los Angeles Lakers,115,Indiana Pacers,116,Indiana Pacers,"16,034"
"Tue, Nov 29, 2022",7:00p,Detroit Pistons,110,New York Knicks,140,New York Knicks,"14,864"
"Tue, Nov 29, 2022",7:30p,Dallas Mavericks,116,Golden State Warriors,113,Dallas Mavericks,"20,277"
"Tue, Nov 29, 2022",10:00p,Portland Trail Blazers,112,Los Angeles Clippers,118,Los Angeles Clippers,"17,251"
"Wed, Nov 30, 2022",7:00p,Cleveland Cavaliers,113,Philadelphia 76ers,85,Cleveland Cavaliers,"19,432"
"Wed, Nov 30, 2022",7:00p,Orlando Magic,108,Atlanta Hawks,125,Atlanta Hawks,"15,344"
"Wed, Nov 30, 2022",7:30p,Boston Celtics,134,Miami Heat,121,Boston Celtics,"19,156"
"Wed, Nov 30, 2022",7:30p,Brooklyn Nets,113,Washington Wizards,107,Brooklyn Nets,"15,963"
"Wed, Nov 30, 2022",7:30p,New York Knicks,103,Milwaukee Bucks,109,Milwaukee Bucks,"17,277"
"Wed, Nov 30, 2022",8:00p,Minnesota Timberwolves,109,Memphis Grizzlies,101,Minnesota Timberwolves,"15,980"
"Wed, Nov 30, 2022",8:00p,New Orleans Pelicans,126,Toronto Raptors,108,New Orleans Pelicans,"14,845"
"Wed, Nov 30, 2022",8:00p,Oklahoma City Thunder,119,San Antonio Spurs,111,Oklahoma City Thunder,"15,605"
"Wed, Nov 30, 2022",9:00p,Denver Nuggets,120,Houston Rockets,100,Denver Nuggets,"16,286"
"Wed, Nov 30, 2022",9:00p,Phoenix Suns,132,Chicago Bulls,113,Phoenix Suns,"17,071"
"Wed, Nov 30, 2022",9:00p,Utah Jazz,125,Los Angeles Clippers,112,Utah Jazz,"18,206"
"Wed, Nov 30, 2022",10:00p,Sacramento Kings,137,Indiana Pacers,114,Sacramento Kings,"17,611"
"Wed, Nov 30, 2022",10:30p,Los Angeles Lakers,128,Portland Trail Blazers,109,Los Angeles Lakers,"18,560"
"Thu, Dec 1, 2022",7:00p,Detroit Pistons,131,Dallas Mavericks,125,Detroit Pistons,"18,106"
"Fri, Dec 2, 2022",7:00p,Charlotte Hornets,117,Washington Wizards,116,Charlotte Hornets,"15,231"
"Fri, Dec 2, 2022",7:30p,Atlanta Hawks,117,Denver Nuggets,109,Atlanta Hawks,"16,974"
"Fri, Dec 2, 2022",7:30p,Boston Celtics,116,Miami Heat,120,Miami Heat,"19,156"
"Fri, Dec 2, 2022",7:30p,Brooklyn Nets,114,Toronto Raptors,105,Brooklyn Nets,"17,732"
"Fri, Dec 2, 2022",7:30p,Cleveland Cavaliers,107,Orlando Magic,96,Cleveland Cavaliers,"19,432"
"Fri, Dec 2, 2022",7:30p,Milwaukee Bucks,129,Los Angeles Lakers,133,Los Angeles Lakers,"17,938"
"Fri, Dec 2, 2022",8:00p,Memphis Grizzlies,117,Philadelphia 76ers,109,Memphis Grizzlies,"17,022"
"Fri, Dec 2, 2022",8:00p,San Antonio Spurs,99,New Orleans Pelicans,117,New Orleans Pelicans,"17,202"
"Fri, Dec 2, 2022",9:00p,Phoenix Suns,121,Houston Rockets,122,Houston Rockets,"17,071"
"Fri, Dec 2, 2022",9:00p,Utah Jazz,139,Indiana Pacers,119,Utah Jazz,"18,206"
"Fri, Dec 2, 2022",10:00p,Golden State Warriors,119,Chicago Bulls,111,Golden State Warriors,"18,064"
"Sat, Dec 3, 2022",12:30p,New York Knicks,100,Dallas Mavericks,121,Dallas Mavericks,"18,319"
"Sat, Dec 3, 2022",4:00p,Los Angeles Clippers,96,Sacramento Kings,123,Sacramento Kings,"16,587"
"Sat, Dec 3, 2022",6:00p,Charlotte Hornets,96,Milwaukee Bucks,105,Milwaukee Bucks,"18,128"
"Sat, Dec 3, 2022",8:00p,Minnesota Timberwolves,128,Oklahoma City Thunder,135,Oklahoma City Thunder,"17,136"
"Sat, Dec 3, 2022",8:00p,Toronto Raptors,121,Orlando Magic,108,Toronto Raptors,"19,800"
"Sat, Dec 3, 2022",8:30p,Golden State Warriors,120,Houston Rockets,101,Golden State Warriors,"18,064"
"Sat, Dec 3, 2022",9:00p,Utah Jazz,111,Portland Trail Blazers,116,Portland Trail Blazers,"18,206"
"Sun, Dec 4, 2022",3:30p,New Orleans Pelicans,121,Denver Nuggets,106,New Orleans Pelicans,"15,658"
"Sun, Dec 4, 2022",4:00p,San Antonio Spurs,95,Phoenix Suns,133,Phoenix Suns,"16,409"
"Sun, Dec 4, 2022",6:00p,Brooklyn Nets,92,Boston Celtics,103,Boston Celtics,"18,043"
"Sun, Dec 4, 2022",6:00p,Detroit Pistons,112,Memphis Grizzlies,122,Memphis Grizzlies,"20,088"
"Sun, Dec 4, 2022",6:00p,New York Knicks,92,Cleveland Cavaliers,81,New York Knicks,"19,007"
"Sun, Dec 4, 2022",6:00p,Sacramento Kings,110,Chicago Bulls,101,Sacramento Kings,"17,611"
"Sun, Dec 4, 2022",6:00p,Washington Wizards,119,Los Angeles Lakers,130,Los Angeles Lakers,"19,647"
"Sun, Dec 4, 2022",9:00p,Portland Trail Blazers,116,Indiana Pacers,100,Portland Trail Blazers,"17,479"
"Mon, Dec 5, 2022",7:00p,Charlotte Hornets,117,Los Angeles Clippers,119,Los Angeles Clippers,"13,945"
"Mon, Dec 5, 2022",7:00p,Orlando Magic,102,Milwaukee Bucks,109,Milwaukee Bucks,"16,174"
"Mon, Dec 5, 2022",7:30p,Atlanta Hawks,114,Oklahoma City Thunder,121,Oklahoma City Thunder,"16,301"
"Mon, Dec 5, 2022",7:30p,Toronto Raptors,110,Boston Celtics,116,Boston Celtics,"19,800"
"Mon, Dec 5, 2022",8:00p,Houston Rockets,132,Philadelphia 76ers,123,Houston Rockets,"15,331"
"Mon, Dec 5, 2022",8:00p,Memphis Grizzlies,101,Miami Heat,93,Memphis Grizzlies,"16,122"
"Mon, Dec 5, 2022",8:30p,Dallas Mavericks,130,Phoenix Suns,111,Dallas Mavericks,"20,227"
"Mon, Dec 5, 2022",10:00p,Golden State Warriors,104,Indiana Pacers,112,Indiana Pacers,"18,064"
"Tue, Dec 6, 2022",7:30p,Cleveland Cavaliers,116,Los Angeles Lakers,102,Cleveland Cavaliers,"19,432"
"Tue, Dec 6, 2022",7:30p,Miami Heat,96,Detroit Pistons,116,Detroit Pistons,"19,600"
"Tue, Dec 6, 2022",10:00p,Denver Nuggets,115,Dallas Mavericks,116,Dallas Mavericks,"19,520"
"Wed, Dec 7, 2022",7:00p,Orlando Magic,116,Los Angeles Clippers,111,Orlando Magic,"14,429"
"Wed, Dec 7, 2022",7:30p,Brooklyn Nets,122,Charlotte Hornets,116,Brooklyn Nets,"16,903"
"Wed, Dec 7, 2022",7:30p,New York Knicks,113,Atlanta Hawks,89,New York Knicks,"18,091"
"Wed, Dec 7, 2022",7:30p,Toronto Raptors,126,Los Angeles Lakers,113,Toronto Raptors,"19,800"
"Wed, Dec 7, 2022",8:00p,Chicago Bulls,115,Washington Wizards,111,Chicago Bulls,"19,265"
"Wed, Dec 7, 2022",8:00p,Memphis Grizzlies,123,Oklahoma City Thunder,102,Memphis Grizzlies,"15,942"
"Wed, Dec 7, 2022",8:00p,Milwaukee Bucks,126,Sacramento Kings,113,Milwaukee Bucks,"17,341"
"Wed, Dec 7, 2022",8:00p,Minnesota Timberwolves,121,Indiana Pacers,115,Minnesota Timberwolves,"15,472"
"Wed, Dec 7, 2022",8:00p,New Orleans Pelicans,104,Detroit Pistons,98,New Orleans Pelicans,"14,073"
"Wed, Dec 7, 2022",9:00p,Utah Jazz,124,Golden State Warriors,123,Utah Jazz,"18,206"
"Wed, Dec 7, 2022",10:00p,Phoenix Suns,98,Boston Celtics,125,Boston Celtics,"17,071"
"Thu, Dec 8, 2022",7:30p,Miami Heat,115,Los Angeles Clippers,110,Miami Heat,"19,600"
"Thu, Dec 8, 2022",8:30p,San Antonio Spurs,118,Houston Rockets,109,San Antonio Spurs,"13,140"
"Thu, Dec 8, 2022",10:00p,Portland Trail Blazers,120,Denver Nuggets,121,Denver Nuggets,"18,189"
"Fri, Dec 9, 2022",7:00p,Charlotte Hornets,102,New York Knicks,121,New York Knicks,"17,696"
"Fri, Dec 9, 2022",7:00p,Indiana Pacers,121,Washington Wizards,111,Indiana Pacers,"15,039"
"Fri, Dec 9, 2022",7:00p,Orlando Magic,113,Toronto Raptors,109,Orlando Magic,"17,008"
"Fri, Dec 9, 2022",7:30p,Brooklyn Nets,120,Atlanta Hawks,116,Brooklyn Nets,"18,072"
"Fri, Dec 9, 2022",7:30p,Cleveland Cavaliers,95,Sacramento Kings,106,Sacramento Kings,"19,432"
"Fri, Dec 9, 2022",7:30p,Philadelphia 76ers,133,Los Angeles Lakers,122,Philadelphia 76ers,"20,852"
"Fri, Dec 9, 2022",8:00p,Memphis Grizzlies,114,Detroit Pistons,103,Memphis Grizzlies,"17,103"
"Fri, Dec 9, 2022",8:30p,New Orleans Pelicans,128,Phoenix Suns,117,New Orleans Pelicans,"16,381"
"Fri, Dec 9, 2022",9:00p,Utah Jazz,108,Minnesota Timberwolves,118,Minnesota Timberwolves,"18,206"
"Fri, Dec 9, 2022",10:00p,Dallas Mavericks,105,Milwaukee Bucks,106,Milwaukee Bucks,"20,277"
"Sat, Dec 10, 2022",5:00p,Miami Heat,111,San Antonio Spurs,115,San Antonio Spurs,"19,600"
"Sat, Dec 10, 2022",7:00p,Indiana Pacers,133,Brooklyn Nets,136,Brooklyn Nets,"14,280"
"Sat, Dec 10, 2022",7:00p,Washington Wizards,107,Los Angeles Clippers,114,Los Angeles Clippers,"18,404"
"Sat, Dec 10, 2022",7:30p,Cleveland Cavaliers,110,Oklahoma City Thunder,102,Cleveland Cavaliers,"19,432"
"Sat, Dec 10, 2022",8:00p,Chicago Bulls,144,Dallas Mavericks,115,Chicago Bulls,"19,528"
"Sat, Dec 10, 2022",8:30p,Golden State Warriors,123,Boston Celtics,107,Golden State Warriors,"18,064"
"Sat, Dec 10, 2022",9:00p,Denver Nuggets,115,Utah Jazz,110,Denver Nuggets,"19,636"
"Sat, Dec 10, 2022",10:00p,Portland Trail Blazers,124,Minnesota Timberwolves,118,Portland Trail Blazers,"18,324"
"Sun, Dec 11, 2022",3:30p,New Orleans Pelicans,129,Phoenix Suns,124,New Orleans Pelicans,"18,681"
"Sun, Dec 11, 2022",6:00p,Detroit Pistons,117,Los Angeles Lakers,124,Los Angeles Lakers,"20,190"
"Sun, Dec 11, 2022",6:00p,New York Knicks,112,Sacramento Kings,99,New York Knicks,"19,812"
"Sun, Dec 11, 2022",6:00p,Orlando Magic,111,Toronto Raptors,99,Orlando Magic,"16,891"
"Sun, Dec 11, 2022",6:00p,Philadelphia 76ers,131,Charlotte Hornets,113,Philadelphia 76ers,"19,765"
"Sun, Dec 11, 2022",6:30p,Atlanta Hawks,123,Chicago Bulls,122,Atlanta Hawks,"17,227"
"Sun, Dec 11, 2022",7:00p,Houston Rockets,97,Milwaukee Bucks,92,Houston Rockets,"16,268"
"Mon, Dec 12, 2022",7:00p,Indiana Pacers,82,Miami Heat,87,Miami Heat,"15,309"
"Mon, Dec 12, 2022",7:00p,Washington Wizards,100,Brooklyn Nets,112,Brooklyn Nets,"16,090"
"Mon, Dec 12, 2022",8:00p,Memphis Grizzlies,128,Atlanta Hawks,103,Memphis Grizzlies,"16,544"
"Mon, Dec 12, 2022",8:30p,Dallas Mavericks,121,Oklahoma City Thunder,114,Dallas Mavericks,"19,877"
"Mon, Dec 12, 2022",8:30p,San Antonio Spurs,112,Cleveland Cavaliers,111,San Antonio Spurs,"13,434"
"Mon, Dec 12, 2022",10:00p,Portland Trail Blazers,133,Minnesota Timberwolves,112,Portland Trail Blazers,"18,021"
"Mon, Dec 12, 2022",10:30p,Los Angeles Clippers,113,Boston Celtics,93,Los Angeles Clippers,"19,068"
"Tue, Dec 13, 2022",7:00p,Philadelphia 76ers,123,Sacramento Kings,103,Philadelphia 76ers,"19,768"
"Tue, Dec 13, 2022",7:30p,Milwaukee Bucks,128,Golden State Warriors,111,Milwaukee Bucks,"17,628"
"Tue, Dec 13, 2022",8:00p,Houston Rockets,111,Phoenix Suns,97,Houston Rockets,"15,128"
"Tue, Dec 13, 2022",9:00p,Utah Jazz,121,New Orleans Pelicans,100,Utah Jazz,"18,206"
"Tue, Dec 13, 2022",10:00p,Los Angeles Lakers,118,Boston Celtics,122,Boston Celtics,"18,661"
"Wed, Dec 14, 2022",7:00p,Charlotte Hornets,134,Detroit Pistons,141,Detroit Pistons,"14,303"
"Wed, Dec 14, 2022",7:00p,Indiana Pacers,125,Golden State Warriors,119,Indiana Pacers,"15,069"
"Wed, Dec 14, 2022",7:00p,Orlando Magic,135,Atlanta Hawks,124,Orlando Magic,"16,002"
"Wed, Dec 14, 2022",7:30p,Chicago Bulls,120,New York Knicks,128,New York Knicks,"18,820"
"Wed, Dec 14, 2022",7:30p,Toronto Raptors,123,Sacramento Kings,124,Sacramento Kings,"19,800"
"Wed, Dec 14, 2022",8:00p,Oklahoma City Thunder,108,Miami Heat,110,Miami Heat,"14,783"
"Wed, Dec 14, 2022",8:00p,San Antonio Spurs,112,Portland Trail Blazers,128,Portland Trail Blazers,"13,657"
"Wed, Dec 14, 2022",9:00p,Dallas Mavericks,90,Cleveland Cavaliers,105,Cleveland Cavaliers,"20,093"
"Wed, Dec 14, 2022",9:00p,Denver Nuggets,141,Washington Wizards,128,Denver Nuggets,"19,550"
"Wed, Dec 14, 2022",10:00p,Los Angeles Clippers,99,Minnesota Timberwolves,88,Los Angeles Clippers,"14,063"
"Thu, Dec 15, 2022",8:00p,Houston Rockets,108,Miami Heat,111,Miami Heat,"16,210"
"Thu, Dec 15, 2022",8:00p,Memphis Grizzlies,142,Milwaukee Bucks,101,Memphis Grizzlies,"17,794"
"Thu, Dec 15, 2022",9:00p,Utah Jazz,132,New Orleans Pelicans,129,Utah Jazz,"18,206"
"Thu, Dec 15, 2022",10:30p,Los Angeles Clippers,95,Phoenix Suns,111,Phoenix Suns,"15,778"
"Fri, Dec 16, 2022",7:00p,Charlotte Hornets,106,Atlanta Hawks,125,Atlanta Hawks,"17,772"
"Fri, Dec 16, 2022",7:00p,Detroit Pistons,113,Sacramento Kings,122,Sacramento Kings,"17,892"
"Fri, Dec 16, 2022",7:30p,Boston Celtics,109,Orlando Magic,117,Orlando Magic,"19,156"
"Fri, Dec 16, 2022",7:30p,Cleveland Cavaliers,118,Indiana Pacers,112,Cleveland Cavaliers,"19,432"
"Fri, Dec 16, 2022",7:30p,Philadelphia 76ers,118,Golden State Warriors,106,Philadelphia 76ers,"20,567"
"Fri, Dec 16, 2022",7:30p,Toronto Raptors,116,Brooklyn Nets,119,Brooklyn Nets,"19,800"
"Fri, Dec 16, 2022",8:00p,Chicago Bulls,91,New York Knicks,114,New York Knicks,"19,661"
"Fri, Dec 16, 2022",8:00p,Oklahoma City Thunder,110,Minnesota Timberwolves,112,Minnesota Timberwolves,"14,885"
"Fri, Dec 16, 2022",8:30p,Dallas Mavericks,130,Portland Trail Blazers,110,Dallas Mavericks,"20,191"
"Fri, Dec 16, 2022",10:00p,Los Angeles Lakers,126,Denver Nuggets,108,Los Angeles Lakers,"18,505"
"Sat, Dec 17, 2022",4:00p,Los Angeles Clippers,102,Washington Wizards,93,Los Angeles Clippers,"15,018"
"Sat, Dec 17, 2022",5:00p,San Antonio Spurs,101,Miami Heat,111,Miami Heat,"20,160"
"Sat, Dec 17, 2022",8:00p,Cleveland Cavaliers,100,Dallas Mavericks,99,Cleveland Cavaliers,"19,432"
"Sat, Dec 17, 2022",8:00p,Houston Rockets,95,Portland Trail Blazers,107,Portland Trail Blazers,"16,217"
"Sat, Dec 17, 2022",8:00p,Milwaukee Bucks,123,Utah Jazz,97,Milwaukee Bucks,"17,587"
"Sat, Dec 17, 2022",8:00p,Oklahoma City Thunder,115,Memphis Grizzlies,109,Oklahoma City Thunder,"16,895"
"Sat, Dec 17, 2022",9:00p,Phoenix Suns,118,New Orleans Pelicans,114,Phoenix Suns,"17,071"
"Sun, Dec 18, 2022",3:00p,Boston Celtics,92,Orlando Magic,95,Orlando Magic,"19,156"
"Sun, Dec 18, 2022",5:00p,Indiana Pacers,106,New York Knicks,109,New York Knicks,"14,513"
"Sun, Dec 18, 2022",6:00p,Detroit Pistons,121,Brooklyn Nets,124,Brooklyn Nets,"19,488"
"Sun, Dec 18, 2022",6:00p,Toronto Raptors,110,Golden State Warriors,126,Golden State Warriors,"19,800"
"Sun, Dec 18, 2022",7:00p,Minnesota Timberwolves,150,Chicago Bulls,126,Minnesota Timberwolves,"16,294"
"Sun, Dec 18, 2022",8:00p,Denver Nuggets,119,Charlotte Hornets,115,Denver Nuggets,"19,235"
"Sun, Dec 18, 2022",9:30p,Los Angeles Lakers,119,Washington Wizards,117,Los Angeles Lakers,"18,153"
"Mon, Dec 19, 2022",7:00p,Cleveland Cavaliers,122,Utah Jazz,99,Cleveland Cavaliers,"19,432"
"Mon, Dec 19, 2022",7:00p,Philadelphia 76ers,104,Toronto Raptors,101,Philadelphia 76ers,"20,408"
"Mon, Dec 19, 2022",7:30p,Atlanta Hawks,126,Orlando Magic,125,Atlanta Hawks,"17,809"
"Mon, Dec 19, 2022",8:00p,Houston Rockets,105,San Antonio Spurs,124,San Antonio Spurs,"15,928"
"Mon, Dec 19, 2022",8:00p,Minnesota Timberwolves,116,Dallas Mavericks,106,Minnesota Timberwolves,"16,627"
"Mon, Dec 19, 2022",8:00p,New Orleans Pelicans,119,Milwaukee Bucks,128,Milwaukee Bucks,"18,271"
"Mon, Dec 19, 2022",8:00p,Oklahoma City Thunder,123,Portland Trail Blazers,121,Oklahoma City Thunder,"14,672"
"Mon, Dec 19, 2022",9:00p,Phoenix Suns,130,Los Angeles Lakers,104,Phoenix Suns,"17,071"
"Mon, Dec 19, 2022",10:00p,Sacramento Kings,119,Charlotte Hornets,125,Charlotte Hornets,"17,803"
"Tue, Dec 20, 2022",7:00p,Detroit Pistons,111,Utah Jazz,126,Utah Jazz,"15,622"
"Tue, Dec 20, 2022",7:30p,Miami Heat,103,Chicago Bulls,113,Chicago Bulls,"19,969"
"Tue, Dec 20, 2022",7:30p,New York Knicks,132,Golden State Warriors,94,New York Knicks,"19,812"
"Tue, Dec 20, 2022",9:00p,Phoenix Suns,110,Washington Wizards,113,Washington Wizards,"17,071"
"Tue, Dec 20, 2022",10:00p,Denver Nuggets,105,Memphis Grizzlies,91,Denver Nuggets,"19,605"
"Wed, Dec 21, 2022",7:00p,Cleveland Cavaliers,114,Milwaukee Bucks,106,Cleveland Cavaliers,"19,432"
"Wed, Dec 21, 2022",7:00p,Philadelphia 76ers,113,Detroit Pistons,93,Philadelphia 76ers,"20,615"
"Wed, Dec 21, 2022",7:30p,Atlanta Hawks,108,Chicago Bulls,110,Chicago Bulls,"17,226"
"Wed, Dec 21, 2022",7:30p,Boston Celtics,112,Indiana Pacers,117,Indiana Pacers,"19,156"
"Wed, Dec 21, 2022",7:30p,Brooklyn Nets,143,Golden State Warriors,113,Brooklyn Nets,"18,026"
"Wed, Dec 21, 2022",7:30p,New York Knicks,106,Toronto Raptors,113,Toronto Raptors,"19,294"
"Wed, Dec 21, 2022",8:00p,Houston Rockets,110,Orlando Magic,116,Orlando Magic,"15,965"
