Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Wed, Feb 25, 2015",10:00p,Sacramento Kings,102,Memphis Grizzlies,90,Sacramento Kings,"16,794"
"Wed, Feb 25, 2015",10:30p,Portland Trail Blazers,111,San Antonio Spurs,95,Portland Trail Blazers,"19,650"
"Thu, Feb 26, 2015",8:00p,Cleveland Cavaliers,110,Golden State Warriors,99,Cleveland Cavaliers,"20,562"
"Thu, Feb 26, 2015",10:30p,Phoenix Suns,117,Oklahoma City Thunder,113,Phoenix Suns,"17,514"
"Fri, Feb 27, 2015",7:00p,Indiana Pacers,93,Cleveland Cavaliers,86,Indiana Pacers,"18,165"
"Fri, Feb 27, 2015",7:00p,Philadelphia 76ers,89,Washington Wizards,81,Philadelphia 76ers,"18,089"
"Fri, Feb 27, 2015",7:30p,Atlanta Hawks,95,Orlando Magic,88,Atlanta Hawks,"18,968"
"Fri, Feb 27, 2015",7:30p,Boston Celtics,106,Charlotte Hornets,98,Boston Celtics,"18,624"
"Fri, Feb 27, 2015",7:30p,Detroit Pistons,115,New York Knicks,121,New York Knicks,"16,182"
"Fri, Feb 27, 2015",7:30p,Toronto Raptors,89,Golden State Warriors,113,Golden State Warriors,"19,800"
"Fri, Feb 27, 2015",8:00p,Chicago Bulls,96,Minnesota Timberwolves,89,Chicago Bulls,"21,635"
"Fri, Feb 27, 2015",8:00p,Houston Rockets,102,Brooklyn Nets,98,Houston Rockets,"18,139"
"Fri, Feb 27, 2015",8:00p,Memphis Grizzlies,79,Los Angeles Clippers,97,Los Angeles Clippers,"18,119"
"Fri, Feb 27, 2015",8:00p,New Orleans Pelicans,104,Miami Heat,102,New Orleans Pelicans,"17,797"
"Fri, Feb 27, 2015",9:00p,Denver Nuggets,82,Utah Jazz,104,Utah Jazz,"15,002"
"Fri, Feb 27, 2015",10:00p,Sacramento Kings,96,San Antonio Spurs,107,San Antonio Spurs,"17,317"
"Fri, Feb 27, 2015",10:30p,Los Angeles Lakers,101,Milwaukee Bucks,93,Los Angeles Lakers,"18,997"
"Fri, Feb 27, 2015",10:30p,Portland Trail Blazers,115,Oklahoma City Thunder,112,Portland Trail Blazers,"19,962"
"Sat, Feb 28, 2015",7:00p,Washington Wizards,99,Detroit Pistons,95,Washington Wizards,"20,356"
"Sat, Feb 28, 2015",7:30p,Miami Heat,91,Atlanta Hawks,93,Atlanta Hawks,"19,733"
"Sat, Feb 28, 2015",7:30p,New York Knicks,103,Toronto Raptors,98,New York Knicks,"19,812"
"Sat, Feb 28, 2015",8:00p,Minnesota Timberwolves,97,Memphis Grizzlies,101,Memphis Grizzlies,"19,356"
"Sat, Feb 28, 2015",8:30p,Dallas Mavericks,94,Brooklyn Nets,104,Brooklyn Nets,"20,367"
"Sat, Feb 28, 2015",9:00p,Phoenix Suns,74,San Antonio Spurs,101,San Antonio Spurs,"18,055"
"Sat, Feb 28, 2015",9:00p,Utah Jazz,82,Milwaukee Bucks,75,Utah Jazz,"19,515"
"Sun, Mar 1, 2015",1:00p,Chicago Bulls,86,Los Angeles Clippers,96,Los Angeles Clippers,"21,680"
"Sun, Mar 1, 2015",3:30p,Houston Rockets,105,Cleveland Cavaliers,103,Houston Rockets,"18,345"
"Sun, Mar 1, 2015",6:00p,Boston Celtics,101,Golden State Warriors,106,Golden State Warriors,"18,624"
"Sun, Mar 1, 2015",6:00p,Indiana Pacers,94,Philadelphia 76ers,74,Indiana Pacers,"16,581"
"Sun, Mar 1, 2015",6:00p,Orlando Magic,83,Charlotte Hornets,98,Charlotte Hornets,"15,422"
"Sun, Mar 1, 2015",6:00p,Sacramento Kings,99,Portland Trail Blazers,110,Portland Trail Blazers,"16,776"
"Sun, Mar 1, 2015",6:30p,Los Angeles Lakers,101,Oklahoma City Thunder,108,Oklahoma City Thunder,"18,997"
"Sun, Mar 1, 2015",8:00p,Denver Nuggets,92,New Orleans Pelicans,99,New Orleans Pelicans,"13,109"
"Mon, Mar 2, 2015",7:00p,Philadelphia 76ers,103,Toronto Raptors,114,Toronto Raptors,"10,742"
"Mon, Mar 2, 2015",7:30p,Brooklyn Nets,110,Golden State Warriors,108,Brooklyn Nets,"17,732"
"Mon, Mar 2, 2015",7:30p,Miami Heat,115,Phoenix Suns,98,Miami Heat,"19,600"
"Mon, Mar 2, 2015",8:00p,Minnesota Timberwolves,105,Los Angeles Clippers,110,Los Angeles Clippers,"18,239"
"Mon, Mar 2, 2015",8:30p,Dallas Mavericks,102,New Orleans Pelicans,93,Dallas Mavericks,"20,367"
"Tue, Mar 3, 2015",7:00p,Charlotte Hornets,104,Los Angeles Lakers,103,Charlotte Hornets,"16,947"
"Tue, Mar 3, 2015",7:00p,Cleveland Cavaliers,110,Boston Celtics,79,Cleveland Cavaliers,"20,562"
"Tue, Mar 3, 2015",7:00p,New York Knicks,86,Sacramento Kings,124,Sacramento Kings,"19,812"
"Tue, Mar 3, 2015",7:30p,Atlanta Hawks,104,Houston Rockets,96,Atlanta Hawks,"18,968"
"Tue, Mar 3, 2015",8:00p,Chicago Bulls,97,Washington Wizards,92,Chicago Bulls,"21,468"
"Tue, Mar 3, 2015",8:00p,Memphis Grizzlies,82,Utah Jazz,93,Utah Jazz,"16,779"
"Tue, Mar 3, 2015",9:00p,Denver Nuggets,106,Milwaukee Bucks,95,Denver Nuggets,"12,234"
"Wed, Mar 4, 2015",7:00p,Indiana Pacers,105,New York Knicks,82,Indiana Pacers,"15,981"
"Wed, Mar 4, 2015",7:00p,Orlando Magic,100,Phoenix Suns,105,Phoenix Suns,"15,822"
"Wed, Mar 4, 2015",7:30p,Boston Celtics,85,Utah Jazz,84,Boston Celtics,"16,354"
"Wed, Mar 4, 2015",7:30p,Brooklyn Nets,91,Charlotte Hornets,115,Charlotte Hornets,"16,691"
"Wed, Mar 4, 2015",7:30p,Toronto Raptors,112,Cleveland Cavaliers,120,Cleveland Cavaliers,"19,800"
"Wed, Mar 4, 2015",8:00p,Houston Rockets,100,Memphis Grizzlies,102,Memphis Grizzlies,"18,224"
"Wed, Mar 4, 2015",8:00p,Miami Heat,100,Los Angeles Lakers,94,Miami Heat,"19,600"
"Wed, Mar 4, 2015",8:00p,Minnesota Timberwolves,85,Denver Nuggets,100,Denver Nuggets,"13,848"
"Wed, Mar 4, 2015",8:00p,New Orleans Pelicans,88,Detroit Pistons,85,New Orleans Pelicans,"16,925"
"Wed, Mar 4, 2015",8:00p,Oklahoma City Thunder,123,Philadelphia 76ers,118,Oklahoma City Thunder,"18,203"
"Wed, Mar 4, 2015",8:30p,San Antonio Spurs,112,Sacramento Kings,85,San Antonio Spurs,"18,581"
"Wed, Mar 4, 2015",10:30p,Golden State Warriors,102,Milwaukee Bucks,93,Golden State Warriors,"19,596"
"Wed, Mar 4, 2015",10:30p,Los Angeles Clippers,93,Portland Trail Blazers,98,Portland Trail Blazers,"19,060"
"Thu, Mar 5, 2015",8:00p,Chicago Bulls,108,Oklahoma City Thunder,105,Chicago Bulls,"21,696"
"Thu, Mar 5, 2015",10:30p,Portland Trail Blazers,94,Dallas Mavericks,75,Portland Trail Blazers,"19,499"
"Fri, Mar 6, 2015",7:00p,Charlotte Hornets,103,Toronto Raptors,94,Charlotte Hornets,"19,080"
"Fri, Mar 6, 2015",7:00p,Indiana Pacers,98,Chicago Bulls,84,Indiana Pacers,"18,165"
"Fri, Mar 6, 2015",7:00p,Orlando Magic,119,Sacramento Kings,114,Orlando Magic,"15,112"
"Fri, Mar 6, 2015",7:00p,Philadelphia 76ers,83,Utah Jazz,89,Utah Jazz,"15,811"
"Fri, Mar 6, 2015",7:00p,Washington Wizards,99,Miami Heat,97,Washington Wizards,"20,356"
"Fri, Mar 6, 2015",7:30p,Atlanta Hawks,106,Cleveland Cavaliers,97,Atlanta Hawks,"19,244"
"Fri, Mar 6, 2015",8:00p,Brooklyn Nets,100,Phoenix Suns,108,Phoenix Suns,"16,445"
"Fri, Mar 6, 2015",8:00p,Houston Rockets,103,Detroit Pistons,93,Houston Rockets,"18,193"
"Fri, Mar 6, 2015",8:00p,Memphis Grizzlies,97,Los Angeles Lakers,90,Memphis Grizzlies,"17,399"
"Fri, Mar 6, 2015",8:00p,New Orleans Pelicans,98,Boston Celtics,104,Boston Celtics,"17,274"
"Fri, Mar 6, 2015",8:30p,San Antonio Spurs,120,Denver Nuggets,111,San Antonio Spurs,"18,581"
"Fri, Mar 6, 2015",10:30p,Golden State Warriors,104,Dallas Mavericks,89,Golden State Warriors,"19,596"
"Sat, Mar 7, 2015",7:00p,New Orleans Pelicans,95,Memphis Grizzlies,89,New Orleans Pelicans,"17,346"
"Sat, Mar 7, 2015",7:30p,Cleveland Cavaliers,89,Phoenix Suns,79,Cleveland Cavaliers,"20,562"
"Sat, Mar 7, 2015",7:30p,Miami Heat,114,Sacramento Kings,109,Miami Heat,"19,600"
"Sat, Mar 7, 2015",7:30p,New York Knicks,86,Indiana Pacers,92,Indiana Pacers,"19,812"
"Sat, Mar 7, 2015",7:30p,Philadelphia 76ers,92,Atlanta Hawks,84,Philadelphia 76ers,"17,624"
"Sat, Mar 7, 2015",8:00p,Minnesota Timberwolves,121,Portland Trail Blazers,113,Minnesota Timberwolves,"19,356"
"Sat, Mar 7, 2015",8:30p,Milwaukee Bucks,91,Washington Wizards,85,Milwaukee Bucks,"16,216"
"Sat, Mar 7, 2015",9:00p,Denver Nuggets,100,Houston Rockets,114,Houston Rockets,"15,231"
"Sun, Mar 8, 2015",1:00p,San Antonio Spurs,116,Chicago Bulls,105,San Antonio Spurs,"18,581"
"Sun, Mar 8, 2015",3:30p,Golden State Warriors,106,Los Angeles Clippers,98,Golden State Warriors,"19,596"
"Sun, Mar 8, 2015",6:00p,Brooklyn Nets,88,Utah Jazz,95,Utah Jazz,"17,041"
"Sun, Mar 8, 2015",6:00p,Detroit Pistons,101,Charlotte Hornets,108,Charlotte Hornets,"15,673"
"Sun, Mar 8, 2015",6:00p,Orlando Magic,103,Boston Celtics,98,Orlando Magic,"17,041"
"Sun, Mar 8, 2015",7:00p,Oklahoma City Thunder,108,Toronto Raptors,104,Oklahoma City Thunder,"18,203"
"Sun, Mar 8, 2015",9:30p,Los Angeles Lakers,93,Dallas Mavericks,100,Dallas Mavericks,"18,997"
"Mon, Mar 9, 2015",7:00p,Charlotte Hornets,69,Washington Wizards,95,Washington Wizards,"15,119"
"Mon, Mar 9, 2015",7:30p,Atlanta Hawks,130,Sacramento Kings,105,Atlanta Hawks,"18,418"
"Mon, Mar 9, 2015",7:30p,Miami Heat,90,Boston Celtics,100,Boston Celtics,"19,600"
"Mon, Mar 9, 2015",8:00p,Chicago Bulls,91,Memphis Grizzlies,101,Memphis Grizzlies,"21,815"
"Mon, Mar 9, 2015",8:00p,Milwaukee Bucks,103,New Orleans Pelicans,114,New Orleans Pelicans,"12,218"
"Mon, Mar 9, 2015",9:00p,Denver Nuggets,106,New York Knicks,78,Denver Nuggets,"14,153"
"Mon, Mar 9, 2015",10:00p,Phoenix Suns,80,Golden State Warriors,98,Golden State Warriors,"18,055"
"Mon, Mar 9, 2015",10:30p,Los Angeles Clippers,89,Minnesota Timberwolves,76,Los Angeles Clippers,"19,060"
"Tue, Mar 10, 2015",7:00p,Indiana Pacers,118,Orlando Magic,86,Indiana Pacers,"17,295"
"Tue, Mar 10, 2015",7:30p,Brooklyn Nets,91,New Orleans Pelicans,111,New Orleans Pelicans,"16,422"
"Tue, Mar 10, 2015",8:30p,Dallas Mavericks,94,Cleveland Cavaliers,127,Cleveland Cavaliers,"20,501"
"Tue, Mar 10, 2015",8:30p,San Antonio Spurs,117,Toronto Raptors,107,San Antonio Spurs,"18,581"
"Tue, Mar 10, 2015",9:00p,Utah Jazz,87,New York Knicks,82,Utah Jazz,"17,121"
"Tue, Mar 10, 2015",10:30p,Los Angeles Lakers,93,Detroit Pistons,85,Los Angeles Lakers,"17,771"
"Wed, Mar 11, 2015",7:00p,Charlotte Hornets,106,Sacramento Kings,113,Sacramento Kings,"15,885"
"Wed, Mar 11, 2015",7:00p,Philadelphia 76ers,95,Chicago Bulls,104,Chicago Bulls,"12,400"
"Wed, Mar 11, 2015",7:30p,Boston Celtics,95,Memphis Grizzlies,92,Boston Celtics,"17,135"
"Wed, Mar 11, 2015",7:30p,Miami Heat,104,Brooklyn Nets,98,Miami Heat,"19,600"
"Wed, Mar 11, 2015",8:00p,Milwaukee Bucks,97,Orlando Magic,91,Milwaukee Bucks,"12,593"
"Wed, Mar 11, 2015",8:00p,Oklahoma City Thunder,108,Los Angeles Clippers,120,Los Angeles Clippers,"18,203"
"Wed, Mar 11, 2015",9:00p,Denver Nuggets,115,Atlanta Hawks,102,Denver Nuggets,"13,217"
"Wed, Mar 11, 2015",10:00p,Phoenix Suns,106,Minnesota Timberwolves,97,Phoenix Suns,"17,367"
"Wed, Mar 11, 2015",10:30p,Golden State Warriors,105,Detroit Pistons,98,Golden State Warriors,"19,596"
"Wed, Mar 11, 2015",10:30p,Portland Trail Blazers,105,Houston Rockets,100,Portland Trail Blazers,"19,279"
"Thu, Mar 12, 2015",7:00p,Indiana Pacers,109,Milwaukee Bucks,103,Indiana Pacers,"15,729"
"Thu, Mar 12, 2015",7:00p,Washington Wizards,107,Memphis Grizzlies,87,Washington Wizards,"18,186"
"Thu, Mar 12, 2015",9:00p,Utah Jazz,109,Houston Rockets,91,Utah Jazz,"18,781"
"Thu, Mar 12, 2015",9:30p,San Antonio Spurs,125,Cleveland Cavaliers,128,Cleveland Cavaliers,"18,581"
"Thu, Mar 12, 2015",10:30p,Los Angeles Lakers,94,New York Knicks,101,New York Knicks,"18,997"
"Fri, Mar 13, 2015",7:00p,Charlotte Hornets,101,Chicago Bulls,91,Charlotte Hornets,"19,183"
"Fri, Mar 13, 2015",7:00p,Philadelphia 76ers,114,Sacramento Kings,107,Philadelphia 76ers,"12,331"
"Fri, Mar 13, 2015",7:30p,Boston Celtics,95,Orlando Magic,88,Boston Celtics,"18,624"
"Fri, Mar 13, 2015",7:30p,Toronto Raptors,102,Miami Heat,92,Toronto Raptors,"19,800"
"Fri, Mar 13, 2015",8:00p,Oklahoma City Thunder,113,Minnesota Timberwolves,99,Oklahoma City Thunder,"18,203"
"Fri, Mar 13, 2015",8:30p,Dallas Mavericks,129,Los Angeles Clippers,99,Dallas Mavericks,"20,444"
"Fri, Mar 13, 2015",9:00p,Denver Nuggets,114,Golden State Warriors,103,Denver Nuggets,"19,155"
"Fri, Mar 13, 2015",10:00p,Phoenix Suns,87,Atlanta Hawks,96,Atlanta Hawks,"17,136"
"Fri, Mar 13, 2015",10:00p,Portland Trail Blazers,118,Detroit Pistons,99,Portland Trail Blazers,"19,486"
"Sat, Mar 14, 2015",7:00p,Indiana Pacers,89,Boston Celtics,93,Boston Celtics,"18,165"
"Sat, Mar 14, 2015",7:00p,Washington Wizards,113,Sacramento Kings,97,Washington Wizards,"20,356"
"Sat, Mar 14, 2015",7:30p,Philadelphia 76ers,87,Brooklyn Nets,94,Brooklyn Nets,"14,865"
"Sat, Mar 14, 2015",8:00p,Memphis Grizzlies,96,Milwaukee Bucks,83,Memphis Grizzlies,"18,119"
"Sat, Mar 14, 2015",9:00p,Utah Jazz,88,Detroit Pistons,85,Utah Jazz,"19,911"
"Sat, Mar 14, 2015",10:30p,Golden State Warriors,125,New York Knicks,94,Golden State Warriors,"19,596"
"Sun, Mar 15, 2015",1:00p,Oklahoma City Thunder,109,Chicago Bulls,100,Oklahoma City Thunder,"18,203"
"Sun, Mar 15, 2015",3:30p,Los Angeles Clippers,98,Houston Rockets,100,Houston Rockets,"19,211"
"Sun, Mar 15, 2015",6:00p,New Orleans Pelicans,111,Denver Nuggets,118,Denver Nuggets,"17,248"
"Sun, Mar 15, 2015",6:00p,Orlando Magic,108,Cleveland Cavaliers,123,Cleveland Cavaliers,"17,786"
"Sun, Mar 15, 2015",7:00p,San Antonio Spurs,123,Minnesota Timberwolves,97,San Antonio Spurs,"18,581"
"Sun, Mar 15, 2015",7:00p,Toronto Raptors,97,Portland Trail Blazers,113,Portland Trail Blazers,"19,800"
"Sun, Mar 15, 2015",9:00p,Phoenix Suns,102,New York Knicks,89,Phoenix Suns,"17,264"
"Sun, Mar 15, 2015",9:30p,Los Angeles Lakers,86,Atlanta Hawks,91,Atlanta Hawks,"17,422"
"Mon, Mar 16, 2015",7:00p,Indiana Pacers,98,Toronto Raptors,117,Toronto Raptors,"17,060"
"Mon, Mar 16, 2015",7:00p,Washington Wizards,105,Portland Trail Blazers,97,Washington Wizards,"17,324"
"Mon, Mar 16, 2015",7:30p,Boston Celtics,108,Philadelphia 76ers,89,Boston Celtics,"16,553"
"Mon, Mar 16, 2015",8:00p,Memphis Grizzlies,92,Denver Nuggets,81,Memphis Grizzlies,"16,614"
"Mon, Mar 16, 2015",8:00p,Miami Heat,106,Cleveland Cavaliers,92,Miami Heat,"19,626"
"Mon, Mar 16, 2015",8:00p,Minnesota Timberwolves,106,Brooklyn Nets,122,Brooklyn Nets,"14,234"
"Mon, Mar 16, 2015",8:30p,Dallas Mavericks,119,Oklahoma City Thunder,115,Dallas Mavericks,"20,231"
"Mon, Mar 16, 2015",9:00p,Utah Jazz,94,Charlotte Hornets,66,Utah Jazz,"16,743"
"Mon, Mar 16, 2015",10:00p,Sacramento Kings,103,Atlanta Hawks,110,Atlanta Hawks,"16,835"
"Mon, Mar 16, 2015",10:30p,Golden State Warriors,108,Los Angeles Lakers,105,Golden State Warriors,"19,596"
"Tue, Mar 17, 2015",7:30p,Detroit Pistons,105,Memphis Grizzlies,95,Detroit Pistons,"14,399"
"Tue, Mar 17, 2015",7:30p,New York Knicks,104,San Antonio Spurs,100,New York Knicks,"19,812"
"Tue, Mar 17, 2015",8:00p,Houston Rockets,107,Orlando Magic,94,Houston Rockets,"18,235"
"Tue, Mar 17, 2015",8:00p,New Orleans Pelicans,85,Milwaukee Bucks,84,New Orleans Pelicans,"17,881"
"Tue, Mar 17, 2015",10:30p,Los Angeles Clippers,99,Charlotte Hornets,92,Los Angeles Clippers,"19,060"
"Wed, Mar 18, 2015",7:00p,Cleveland Cavaliers,117,Brooklyn Nets,92,Cleveland Cavaliers,"20,562"
"Wed, Mar 18, 2015",7:00p,Philadelphia 76ers,94,Detroit Pistons,83,Philadelphia 76ers,"10,776"
"Wed, Mar 18, 2015",7:30p,Miami Heat,108,Portland Trail Blazers,104,Miami Heat,"19,621"
"Wed, Mar 18, 2015",7:30p,Toronto Raptors,105,Minnesota Timberwolves,100,Toronto Raptors,"19,800"
"Wed, Mar 18, 2015",8:00p,Chicago Bulls,103,Indiana Pacers,86,Chicago Bulls,"21,753"
"Wed, Mar 18, 2015",8:00p,Dallas Mavericks,107,Orlando Magic,102,Dallas Mavericks,"20,294"
"Wed, Mar 18, 2015",8:00p,Milwaukee Bucks,103,San Antonio Spurs,114,San Antonio Spurs,"14,831"
"Wed, Mar 18, 2015",8:00p,Oklahoma City Thunder,122,Boston Celtics,118,Oklahoma City Thunder,"18,203"
"Wed, Mar 18, 2015",10:00p,Sacramento Kings,105,Los Angeles Clippers,116,Los Angeles Clippers,"16,785"
"Wed, Mar 18, 2015",10:30p,Golden State Warriors,114,Atlanta Hawks,95,Golden State Warriors,"19,596"
"Wed, Mar 18, 2015",10:30p,Utah Jazz,84,Washington Wizards,88,Washington Wizards,"19,498"
"Thu, Mar 19, 2015",7:30p,New York Knicks,92,Minnesota Timberwolves,95,Minnesota Timberwolves,"19,812"
"Thu, Mar 19, 2015",8:00p,Houston Rockets,118,Denver Nuggets,108,Houston Rockets,"18,456"
"Thu, Mar 19, 2015",10:00p,Phoenix Suns,74,New Orleans Pelicans,72,Phoenix Suns,"18,055"
"Thu, Mar 19, 2015",10:30p,Los Angeles Lakers,73,Utah Jazz,80,Utah Jazz,"17,407"
"Fri, Mar 20, 2015",7:00p,Orlando Magic,111,Portland Trail Blazers,104,Orlando Magic,"16,203"
"Fri, Mar 20, 2015",7:00p,Philadelphia 76ers,97,New York Knicks,81,Philadelphia 76ers,"10,079"
"Fri, Mar 20, 2015",7:30p,Brooklyn Nets,129,Milwaukee Bucks,127,Brooklyn Nets,"16,272"
"Fri, Mar 20, 2015",7:30p,Cleveland Cavaliers,95,Indiana Pacers,92,Cleveland Cavaliers,"20,562"
"Fri, Mar 20, 2015",7:30p,Miami Heat,108,Denver Nuggets,91,Miami Heat,"19,710"
"Fri, Mar 20, 2015",8:00p,Chicago Bulls,108,Toronto Raptors,92,Chicago Bulls,"21,998"
"Fri, Mar 20, 2015",8:00p,Oklahoma City Thunder,123,Atlanta Hawks,115,Oklahoma City Thunder,"18,203"
"Fri, Mar 20, 2015",8:30p,Dallas Mavericks,101,Memphis Grizzlies,112,Memphis Grizzlies,"20,399"
"Fri, Mar 20, 2015",8:30p,San Antonio Spurs,101,Boston Celtics,89,San Antonio Spurs,"18,581"
"Fri, Mar 20, 2015",10:00p,Sacramento Kings,101,Charlotte Hornets,91,Sacramento Kings,"16,799"
"Fri, Mar 20, 2015",10:30p,Golden State Warriors,112,New Orleans Pelicans,96,Golden State Warriors,"19,596"
"Fri, Mar 20, 2015",10:30p,Los Angeles Clippers,113,Washington Wizards,99,Los Angeles Clippers,"19,218"
"Sat, Mar 21, 2015",7:00p,Indiana Pacers,111,Brooklyn Nets,123,Brooklyn Nets,"16,453"
"Sat, Mar 21, 2015",7:30p,Detroit Pistons,107,Chicago Bulls,91,Detroit Pistons,"20,347"
"Sat, Mar 21, 2015",8:00p,Houston Rockets,102,Phoenix Suns,117,Phoenix Suns,"18,340"
"Sat, Mar 21, 2015",8:00p,Memphis Grizzlies,97,Portland Trail Blazers,86,Memphis Grizzlies,"17,898"
"Sat, Mar 21, 2015",10:30p,Golden State Warriors,106,Utah Jazz,91,Golden State Warriors,"19,596"
"Sun, Mar 22, 2015",3:00p,Atlanta Hawks,95,San Antonio Spurs,114,San Antonio Spurs,"19,193"
"Sun, Mar 22, 2015",3:00p,Milwaukee Bucks,90,Cleveland Cavaliers,108,Cleveland Cavaliers,"16,687"
"Sun, Mar 22, 2015",3:00p,Oklahoma City Thunder,93,Miami Heat,75,Oklahoma City Thunder,"18,203"
"Sun, Mar 22, 2015",3:30p,Los Angeles Clippers,107,New Orleans Pelicans,100,Los Angeles Clippers,"19,299"
"Sun, Mar 22, 2015",4:00p,Toronto Raptors,106,New York Knicks,89,Toronto Raptors,"19,800"
"Sun, Mar 22, 2015",6:00p,Boston Celtics,97,Detroit Pistons,105,Detroit Pistons,"18,624"
"Sun, Mar 22, 2015",6:00p,Orlando Magic,100,Denver Nuggets,119,Denver Nuggets,"15,788"
"Sun, Mar 22, 2015",6:00p,Sacramento Kings,109,Washington Wizards,86,Sacramento Kings,"17,008"
"Sun, Mar 22, 2015",7:00p,Minnesota Timberwolves,98,Charlotte Hornets,109,Charlotte Hornets,"15,262"
"Sun, Mar 22, 2015",9:00p,Phoenix Suns,98,Dallas Mavericks,92,Phoenix Suns,"17,435"
"Sun, Mar 22, 2015",9:30p,Los Angeles Lakers,101,Philadelphia 76ers,87,Los Angeles Lakers,"17,891"
"Mon, Mar 23, 2015",7:00p,Indiana Pacers,100,Houston Rockets,110,Houston Rockets,"16,201"
"Mon, Mar 23, 2015",7:30p,Brooklyn Nets,91,Boston Celtics,110,Boston Celtics,"16,814"
"Mon, Mar 23, 2015",7:30p,New York Knicks,82,Memphis Grizzlies,103,Memphis Grizzlies,"19,812"
"Mon, Mar 23, 2015",8:00p,Chicago Bulls,98,Charlotte Hornets,86,Chicago Bulls,"21,646"
"Mon, Mar 23, 2015",9:00p,Utah Jazz,104,Minnesota Timberwolves,106,Minnesota Timberwolves,"19,911"
"Mon, Mar 23, 2015",10:30p,Golden State Warriors,107,Washington Wizards,76,Golden State Warriors,"19,596"
"Tue, Mar 24, 2015",7:30p,Detroit Pistons,108,Toronto Raptors,104,Detroit Pistons,"14,420"
"Tue, Mar 24, 2015",8:00p,Dallas Mavericks,101,San Antonio Spurs,94,Dallas Mavericks,"20,328"
"Tue, Mar 24, 2015",8:00p,Milwaukee Bucks,89,Miami Heat,88,Milwaukee Bucks,"12,313"
"Tue, Mar 24, 2015",8:00p,Oklahoma City Thunder,127,Los Angeles Lakers,117,Oklahoma City Thunder,"18,203"
"Tue, Mar 24, 2015",10:00p,Sacramento Kings,107,Philadelphia 76ers,106,Sacramento Kings,"16,636"
"Tue, Mar 24, 2015",10:30p,Portland Trail Blazers,108,Golden State Warriors,122,Golden State Warriors,"19,985"
"Wed, Mar 25, 2015",7:00p,Charlotte Hornets,88,Brooklyn Nets,91,Brooklyn Nets,"15,091"
"Wed, Mar 25, 2015",7:00p,New York Knicks,80,Los Angeles Clippers,111,Los Angeles Clippers,"19,812"
"Wed, Mar 25, 2015",7:00p,Orlando Magic,83,Atlanta Hawks,95,Atlanta Hawks,"17,224"
"Wed, Mar 25, 2015",7:00p,Toronto Raptors,103,Chicago Bulls,116,Chicago Bulls,"19,800"
"Wed, Mar 25, 2015",7:00p,Washington Wizards,101,Indiana Pacers,103,Indiana Pacers,"18,514"
"Wed, Mar 25, 2015",7:30p,Boston Celtics,86,Miami Heat,93,Miami Heat,"18,624"
"Wed, Mar 25, 2015",8:00p,Memphis Grizzlies,89,Cleveland Cavaliers,111,Cleveland Cavaliers,"18,119"
"Wed, Mar 25, 2015",8:00p,Minnesota Timberwolves,99,Los Angeles Lakers,101,Los Angeles Lakers,"13,438"
"Wed, Mar 25, 2015",8:00p,New Orleans Pelicans,93,Houston Rockets,95,Houston Rockets,"17,077"
"Wed, Mar 25, 2015",9:00p,Denver Nuggets,85,Philadelphia 76ers,99,Philadelphia 76ers,"14,068"
"Wed, Mar 25, 2015",9:00p,Utah Jazz,89,Portland Trail Blazers,92,Portland Trail Blazers,"19,911"
"Wed, Mar 25, 2015",9:30p,San Antonio Spurs,130,Oklahoma City Thunder,91,San Antonio Spurs,"18,581"
"Wed, Mar 25, 2015",10:00p,Phoenix Suns,99,Sacramento Kings,108,Sacramento Kings,"17,589"
"Thu, Mar 26, 2015",8:00p,Milwaukee Bucks,111,Indiana Pacers,107,Milwaukee Bucks,"15,366"
"Fri, Mar 27, 2015",7:00p,Orlando Magic,97,Detroit Pistons,111,Detroit Pistons,"16,427"
"Fri, Mar 27, 2015",7:00p,Philadelphia 76ers,98,Los Angeles Clippers,119,Los Angeles Clippers,"16,070"
"Fri, Mar 27, 2015",7:00p,Washington Wizards,110,Charlotte Hornets,107,Washington Wizards,"18,441"
"Fri, Mar 27, 2015",7:30p,Atlanta Hawks,99,Miami Heat,86,Atlanta Hawks,"19,233"
"Fri, Mar 27, 2015",7:30p,Brooklyn Nets,106,Cleveland Cavaliers,98,Brooklyn Nets,"17,732"
"Fri, Mar 27, 2015",7:30p,New York Knicks,92,Boston Celtics,96,Boston Celtics,"19,812"
"Fri, Mar 27, 2015",7:30p,Toronto Raptors,94,Los Angeles Lakers,83,Toronto Raptors,"19,800"
"Fri, Mar 27, 2015",8:00p,Houston Rockets,120,Minnesota Timberwolves,110,Houston Rockets,"18,322"
"Fri, Mar 27, 2015",8:00p,Memphis Grizzlies,84,Golden State Warriors,107,Golden State Warriors,"18,119"
"Fri, Mar 27, 2015",8:00p,New Orleans Pelicans,102,Sacramento Kings,88,New Orleans Pelicans,"17,669"
"Fri, Mar 27, 2015",8:30p,San Antonio Spurs,94,Dallas Mavericks,76,San Antonio Spurs,"18,581"
"Fri, Mar 27, 2015",9:00p,Denver Nuggets,107,Utah Jazz,91,Denver Nuggets,"15,312"
"Fri, Mar 27, 2015",10:00p,Phoenix Suns,81,Portland Trail Blazers,87,Portland Trail Blazers,"17,219"
"Sat, Mar 28, 2015",7:00p,Charlotte Hornets,115,Atlanta Hawks,100,Charlotte Hornets,"19,122"
